,Word,Value,Freq
10692,stall,-0.8883738479659428,3
9554,skeleton,-0.8881867859552686,1
6992,ridiculous,-0.8880707223670258,6
7137,absurd,-0.8857576643948599,2
7128,approached,-0.8851636226855072,1
9965,dire,-0.8842125404595398,1
10592,##ones,-0.8811172836553522,1
10827,headache,-0.8810253246249566,2
8496,tough,-0.8805667959085307,2
10774,footsteps,-0.8800885774482996,1
4252,##glers,-0.8792664624956384,2
4251,smug,-0.8792664624956384,2
11517,inadequate,-0.8782831907094945,1
485,sink,-0.8781829408538339,3
3965,illusions,-0.8769636085539154,1
5264,investigation,-0.8764476091504407,5
10847,stump,-0.8761582047561802,1
8597,##iche,-0.8759525860945018,1
2218,none,-0.8751398711565346,8
5485,correction,-0.8702274884374075,1
6214,scared,-0.8698936424044394,2
5517,died,-0.869829711814293,9
7425,drastic,-0.8683271197947565,1
4442,belly,-0.8678133966667312,1
10365,horrified,-0.8673817707574013,1
7840,##gs,-0.8650173382876388,2
5300,palestinians,-0.8633482529163151,3
8053,cantonese,-0.8629663324539076,1
7114,eliminating,-0.8625616647201513,4
9929,hanged,-0.8625303093682636,1
7441,excerpt,-0.8613116165090884,1
7083,debt,-0.8604264163845939,4
3309,unlikely,-0.8603873372009577,3
9756,flee,-0.8592446552855628,2
10755,##olis,-0.8589485283527111,1
10756,##hing,-0.8589485283527111,1
5961,miserable,-0.8575701918119718,1
4443,empty,-0.8575586229542617,7
11376,dignity,-0.8563900626757566,1
9092,claws,-0.8561951917749063,3
5870,reid,-0.8529330506211236,1
10762,##play,-0.8527847927628142,1
1198,insist,-0.8521035660437274,3
9063,teeth,-0.8506586033294875,2
9594,dealing,-0.8497046246452707,3
11064,categorized,-0.849434984464867,1
5534,burnt,-0.8491853654463144,1
1164,destroyed,-0.8486708558492807,9
9135,warfare,-0.8478746521959549,2
3276,amend,-0.847134376234861,4
10394,##rand,-0.8439965952346816,1
4300,resign,-0.8439528891226866,2
8671,paperwork,-0.8439449649502635,2
11512,executed,-0.8427338649829229,1
4814,scarce,-0.841908383177787,2
4679,homicide,-0.8399184026329081,4
5642,fail,-0.8342503798694189,6
1953,killing,-0.833368257159127,14
3243,clash,-0.8298652693629265,1
3572,shout,-0.827339065626209,1
9069,fading,-0.8270239216195276,2
7467,##acing,-0.8241047717866969,1
7212,hungry,-0.8227526671069553,2
3801,##not,-0.8219401134770661,1
4811,someplace,-0.8204987709398395,1
2626,complicated,-0.8199434174926548,4
4916,poisoning,-0.8130186369769341,5
3365,jail,-0.8124366026582219,6
7028,reject,-0.8118920540703194,1
2059,blood,-0.8107298797189058,27
6538,clearance,-0.8079442170684512,1
8362,societies,-0.8060604611853304,2
6708,crisis,-0.8058314214517251,5
6232,issue,-0.8031906497700072,16
2063,fool,-0.8008168607407637,4
6007,solved,-0.8001420253799074,1
7613,taxes,-0.7988181102024591,3
10445,bp,-0.7983691718015407,1
2240,drought,-0.7970691721886396,1
5217,storage,-0.7968907597164312,1
5936,riot,-0.7957263652706685,3
3115,dead,-0.7951893786811999,20
5239,missile,-0.7933894288158578,3
1030,never,-0.7930020974202129,52
10967,dodged,-0.792342775664234,1
11609,hired,-0.7892540160809319,1
9061,exploded,-0.7886329289799903,1
4006,badly,-0.7865145530708076,4
7365,spies,-0.7848917519759988,1
5713,sucked,-0.7844188108718859,4
3546,conflict,-0.7836368136165058,4
6724,emergency,-0.7836254585204969,5
1080,false,-0.7835435159847732,4
3695,bed,-0.782583051951928,10
3746,hunt,-0.7824791262903034,6
10356,pastor,-0.7820128794936907,1
8178,##ype,-0.7811616038506006,1
11638,goodbye,-0.7806263944341076,1
3597,dropped,-0.7788597899652094,6
1538,deaths,-0.7783845345081442,8
4824,halt,-0.7781685998476439,3
1221,lost,-0.7777067180618581,13
5302,blanche,-0.7761412875228524,2
8621,slug,-0.7715679808606476,2
9695,abs,-0.7693398881935593,1
11094,frantic,-0.7689853526738406,2
10491,##block,-0.768284441905412,1
10191,releases,-0.7659407692650955,1
9016,imminent,-0.7643224694189524,1
2863,supermarkets,-0.7624801276373415,1
9612,lands,-0.7620959730654913,1
2738,superficial,-0.7618331935057155,3
211,flat,-0.7609676274398736,4
794,radiation,-0.7607394580299989,2
7927,incorrect,-0.7604612728612806,1
6402,jews,-0.7599139545451511,1
3150,lose,-0.7587395889817765,8
3234,tragedy,-0.7578823878418913,3
3632,kidney,-0.7572184204020433,1
525,tried,-0.7564207542168151,18
3803,grit,-0.7560356172029967,2
10137,homemade,-0.7551916808126464,1
1560,limit,-0.7551122343101497,4
4700,disappointment,-0.7530919144448767,3
2624,lack,-0.7467513865430238,16
848,failing,-0.7466945822318964,5
2239,austrian,-0.7465293209999799,1
8672,frequently,-0.7462817854005112,3
281,gunmen,-0.7446265378917651,3
8842,detention,-0.7423551442532506,1
8482,strength,-0.7421992235633459,1
10637,discussing,-0.7418016781471146,1
3508,punish,-0.741670559110616,3
4675,sick,-0.739305528829069,7
10953,darkest,-0.7376428105408881,1
4079,warn,-0.7372531801156418,4
8525,signals,-0.7360739899022734,3
5842,teenager,-0.7358882067695496,1
3240,##xia,-0.7353181096296462,1
3239,##phy,-0.7353181096296462,1
1227,scandal,-0.733574577902001,7
7043,disturbed,-0.7332390723601447,2
4431,happens,-0.7306732542972512,7
6605,controversy,-0.7297188990143205,3
9861,cooperate,-0.727862207745229,1
3802,##ty,-0.726363010244761,5
11158,wash,-0.726156765711729,1
5629,bombing,-0.7256813083082548,5
5412,warned,-0.721783243159312,2
3947,falls,-0.72122116344427,4
1133,inhibit,-0.7206382624013012,1
9081,##arm,-0.7197658951363916,2
5959,mongolia,-0.7197361947310091,1
5238,poles,-0.7181052553748328,1
10002,daughter,-0.7158272784380686,1
7958,cia,-0.7143012074132761,1
10797,stealing,-0.713919079435218,2
6334,##inen,-0.7128066906498538,1
3068,thoughtfully,-0.7117501241465409,1
9552,egyptian,-0.710812230159839,1
4237,rigid,-0.7105703373136709,1
8985,overrun,-0.7099610167470845,1
11079,zero,-0.7098806321857467,1
10305,scars,-0.7087752897148497,1
7747,##bling,-0.7082160701805895,1
1059,labor,-0.7075760538039436,6
346,kill,-0.7067838120455819,25
10850,pulling,-0.7062751151890994,2
10876,##feit,-0.7061784458361963,1
10246,brow,-0.7058059502349721,2
6607,fuck,-0.705624948502041,4
7511,burned,-0.7037146711636051,5
5441,blind,-0.7025866103462353,7
10567,tex,-0.702090418054944,1
5805,lie,-0.7015842632494191,9
10157,##broken,-0.7006912764152489,1
8975,doom,-0.7003074751465352,2
8976,##sd,-0.7003074751465352,2
1230,resigned,-0.7002223280413697,1
5094,##bies,-0.6995744549938175,2
1709,lied,-0.6980582030866854,2
3885,forbidden,-0.6977589391010665,1
2633,fall,-0.6976144292730094,12
9027,nope,-0.6976121688054667,1
2290,shouldn,-0.6972302629311711,7
3524,mess,-0.6960588565196213,6
8507,persecution,-0.6955982345533054,1
9059,intention,-0.6945091117307429,3
9045,spill,-0.694352312800353,2
10032,chronic,-0.6935321502552586,1
5270,spain,-0.6930278816393443,1
3628,insurrection,-0.6920304636895804,2
7806,##ump,-0.68828722288099,1
6397,policies,-0.6869595913800395,2
10096,cesare,-0.6826306210774364,1
10097,##ans,-0.6826306210774364,1
9635,whoever,-0.6821641857370788,1
5900,##ths,-0.6799701448087091,1
5899,##eu,-0.6799701448087091,1
6694,mechanism,-0.6796192615514709,1
1559,forced,-0.679135189049484,12
2742,isis,-0.6788906714040766,8
10776,battlefield,-0.678524048359809,1
9001,ribs,-0.6764377189652039,1
2467,difficulty,-0.6763828946363643,3
5288,backlash,-0.6763722659729732,2
11426,symbolic,-0.6757473314092273,1
9311,97,-0.6754766123635427,1
8631,rampage,-0.6753571965391674,1
739,chaos,-0.6713658959257893,6
10073,##ples,-0.6711876280831568,1
339,guantanamo,-0.6705265685088104,1
853,killed,-0.6696392849508727,23
5665,semitic,-0.6693957964189692,1
2022,cosmetic,-0.6691238739421127,3
3311,blocked,-0.6689434574842074,2
9910,harvested,-0.6676917612101092,1
1707,stunned,-0.6676903129924868,5
7831,pleading,-0.6667497850731375,1
10181,##rc,-0.6666895113111383,1
8170,annoying,-0.6663198018383644,1
5931,disputed,-0.6662823286216248,2
2623,worry,-0.6654412981636506,5
5878,coma,-0.6652382930119832,1
9367,pathetic,-0.6647471069838061,1
9164,delayed,-0.6646733313170787,2
9583,nbc,-0.6642148230123744,1
5348,cried,-0.6639939480374215,4
3277,bulging,-0.6629150134746474,1
9298,critic,-0.6622676636525179,2
11658,##ulously,-0.6622106801275607,1
7556,pistol,-0.6615741239375954,1
5023,##mer,-0.661457083777835,3
8215,rene,-0.6602196796486774,1
8216,##ges,-0.6602196796486774,1
4995,corridor,-0.6587042236814096,1
6697,researcher,-0.6565543357395764,1
8788,meanwhile,-0.6544674389746065,1
4250,renegade,-0.6534001894500986,2
3420,violation,-0.6521004126557892,8
750,leave,-0.6520255285654347,23
4888,starvation,-0.6505784104581878,1
5022,bum,-0.6502118544779903,3
9618,##ami,-0.648901851670373,2
5828,teacher,-0.6483002877807905,3
7868,snapped,-0.6478747771003143,3
5639,downhill,-0.6469035343163543,1
8800,##log,-0.6467342588384801,2
1336,missed,-0.6466004764309191,7
9762,distraught,-0.645921176259827,1
7617,hack,-0.6449447699983503,3
2084,broke,-0.6444056726020723,5
4872,perennial,-0.6427604909339282,2
7746,storms,-0.6410366293220293,1
4375,##ware,-0.6403025763651358,4
6716,marred,-0.6396017227144468,1
855,kidnapped,-0.639580571291139,4
4564,insists,-0.6393806020042787,3
1642,critical,-0.6374587856260676,9
9665,trash,-0.6373625758712925,2
1633,mitsubishi,-0.6367623056699308,1
7488,##mies,-0.6362684843586941,1
457,problems,-0.6360663406741106,18
10574,punishment,-0.6353825236712302,3
3114,sinks,-0.6344370552444533,5
3769,sad,-0.6339791695045973,6
7031,reverse,-0.6338785004539367,1
11573,aide,-0.6319922679539645,1
9931,grave,-0.6281727708913343,2
8134,fia,-0.6279330666398718,1
8135,##sco,-0.6279330666398718,1
4594,shuddered,-0.6242422656661009,2
2647,hostile,-0.6226654133293672,1
3913,afraid,-0.622546253679322,5
5913,##uf,-0.6222256368920864,2
5977,agent,-0.6202437687280126,6
8486,bearings,-0.6181895623312277,1
2064,hardly,-0.6180388758086658,7
5869,strip,-0.6138671015267314,3
5707,porn,-0.6136196340781186,8
3520,corruption,-0.612805909035263,4
804,##pis,-0.6126793745605953,4
13,not,-0.612390125837506,342
11539,silent,-0.6117375624124651,3
1787,abuse,-0.6103224431616596,10
333,no,-0.6095837542411804,207
5564,tires,-0.6090951837980629,1
658,rust,-0.6090499494943594,3
1668,militants,-0.6086837166257658,2
6425,halted,-0.6076963875241428,2
8438,shrill,-0.6071138683570867,1
2820,crime,-0.6067648459281612,14
11639,credentials,-0.606409206309598,1
7106,insulted,-0.6063169767343998,2
3994,spurs,-0.6061997915759231,1
10478,##uttered,-0.6054101231540767,1
4358,homeless,-0.6051718011287051,6
9478,stranded,-0.6021004819250726,1
4706,waits,-0.6002917227118907,1
4043,admits,-0.599837100028633,3
7802,def,-0.5990727588463626,2
3247,fell,-0.5985483331645692,20
1872,questioned,-0.5984083515061782,1
11548,interfere,-0.5982637237135839,1
3165,storm,-0.5977639377811859,10
5398,wr,-0.5969123545273914,5
10061,lifestyle,-0.5962908877715722,2
2562,employee,-0.5962897061686325,3
2610,treating,-0.5952632257599293,1
9274,##link,-0.5945615876052115,1
8332,caller,-0.5913551254161528,1
7226,attackers,-0.591312685466948,1
3337,cannot,-0.5892678561074747,19
7506,caused,-0.5892587191554348,6
11095,911,-0.5886676618547151,1
4910,galactic,-0.5886642861933935,1
6768,prison,-0.5882932312115917,7
9296,feud,-0.5869947469595707,1
11037,##oted,-0.5867244532302748,3
1791,hide,-0.5866139521344687,4
3865,rejected,-0.5864921595895005,4
9470,beetle,-0.5853172490171219,1
6497,drain,-0.5848305439911966,3
1077,too,-0.5846554835610546,56
7073,utterly,-0.5829084246771689,1
7557,shotgun,-0.5829009198933525,1
7284,bs,-0.5796456432520186,2
1592,police,-0.5789390480969955,14
9055,hungary,-0.5788937454777104,2
4054,cold,-0.5784654769598315,9
8977,ticking,-0.5783562457987241,1
6969,explanations,-0.5773739443450315,1
4047,lebanon,-0.5773015231805789,5
5308,roma,-0.5768192555932772,1
7708,spine,-0.5755829921080953,1
11439,grandpa,-0.5726732056507821,1
7980,appeals,-0.5721215834723109,3
7712,greed,-0.5685685672837755,1
7199,file,-0.5676291145865516,4
4901,unemployed,-0.5669479068880898,2
9411,petersburg,-0.56562025856738,1
9649,israelis,-0.5647577530807919,1
