Word,Bert,Distilbert,Bert_Mask,DistilBert_Mask
relieved,-0.00017418200000000002,-2.1e-05,-0.18962836265563965,-0.17801141738891602
san,-0.000173754,-2.8199999999999998e-05,-0.00789006520062685,-0.01387945841997862
production,-0.00017372400000000002,-3.3799999999999995e-05,-0.03191471099853516,0.049460172653198235
tablets,-0.000173587,-4.73e-05,-0.19780302047729487,-0.16058003902435306
locate,-0.000173312,-3.9399999999999995e-05,-0.24364010989665985,0.0018003782024607062
interior,-0.000173195,-5.31e-06,0.01752948760986328,-0.047823429107666016
targeting,-0.000172762,2.48e-05,0.0704655647277832,0.004579782485961914
finishes,-0.000172593,-8.55e-05,0.05202913284301758,0.003788471221923828
financial,-0.000172328,-2.05e-05,0.08801660686731339,-0.07184314727783203
loneliness,-0.00017230200000000002,2.23e-05,1.6975972652435305,-0.01415787450969219
completed,-0.000171973,-7.36e-06,0.03743103519082069,-0.028591258451342583
marked,-0.000171712,2.99e-05,0.04908907413482666,-0.26547276973724365
exams,-0.000171482,-1.21e-05,0.1898311972618103,0.11301773786544801
third,-0.000170958,-1.31e-05,-0.013038775883615015,0.016478875651955605
slightly,-0.000170922,-2.51e-05,0.016194973140954968,0.021610911935567856
emotionally,-0.000170705,6.8e-06,-0.06602847576141357,-0.04057317972183228
drones,-0.000170593,-4.65e-06,-0.05855870246887208,0.7648069858551025
reckless,-0.00017056299999999999,4.76e-06,-0.20314979553222656,0.15015649795532227
alaska,-0.000170433,-3.46e-05,-0.02709221839904785,-0.13152801990509033
hermit,-0.00017033,-2.4100000000000003e-05,0.16619491577148438,-0.05516088008880615
october,-0.000169512,-5.629999999999999e-05,-0.009941816329956056,-0.052107572555541985
fringe,-0.00016944,-2.51e-05,0.13483214378356936,0.11631631851196288
cnn,-0.000168545,-9.28e-06,0.08416827768087387,0.08366373926401137
forgetting,-0.000167927,-2.55e-05,0.01271276455372572,-0.13433048129081726
colder,-0.00016743099999999998,1.1599999999999999e-05,-0.03924322128295898,-0.03961193561553955
guaranteed,-0.00016705599999999998,-5.7999999999999994e-05,-0.9624379873275756,0.007837772369384766
annual,-0.000166558,-1.9600000000000002e-05,-0.00976651068776846,-0.008104630745947361
pills,-0.000166265,-1.73e-05,-0.16134443879127502,0.05124802514910698
performing,-0.000166215,-8.54e-06,0.05100589990615845,0.07768967747688292
coast,-0.000166172,-8.12e-06,-0.002457904862239957,0.008853340521454811
noises,-0.000166004,7.83e-06,0.01689508929848671,-0.021214690059423447
korea,-0.000165931,-1.47e-05,0.019920825958251957,-0.04017150402069092
appreciated,-0.000165732,-4.74e-05,0.09116744995117188,-1.2621897459030151
vegas,-0.00016550200000000002,-2.13e-05,-0.09315377473831177,0.042739450931549065
35,-0.00016523599999999997,-1.62e-05,0.02007402665913105,0.006265435833483934
loose,-0.000164041,5.51e-07,-0.1330411434173584,0.08456403017044067
exit,-0.000163897,-1.3500000000000001e-05,0.06148195266723633,0.13203144073486328
ghost,-0.000162597,-4.41e-06,-0.005998568143695593,0.5019739270210266
dissertation,-0.000162587,-3.59e-06,-0.0204144474118948,0.11174798011779784
tower,-0.00016253,2.61e-05,0.01051473617553711,0.0009284019470214844
chapters,-0.000161706,-2.57e-05,0.0027188460808247328,-0.044973809272050864
dozen,-0.000161494,-1.98e-05,-0.014227231033146381,-0.033634345978498466
crew,-0.000161024,-2.64e-05,0.1998014897108078,0.05388732999563217
sold,-0.000160922,-1.3699999999999998e-05,0.4344786703586577,0.03849205374717712
reminding,-0.000160667,-2.5300000000000002e-05,-0.060346364974975586,-0.024712145328521732
masters,-0.00016057299999999998,-1.51e-05,0.021542707458138462,-0.15442807972431186
region,-0.000159395,-2.0399999999999998e-05,-0.029449939727783207,0.02255821228027344
cast,-0.000159095,-1e-05,0.14606179296970367,0.02525149099528789
organised,-0.000158726,4.8700000000000005e-05,0.06143951416015625,-0.007304668426513672
near,-0.000158267,-9.9e-06,0.17349469661712644,0.09770267456769943
inadequate,-0.00015796,-2.49e-05,-0.07768869400024414,0.27558088302612305
contact,-0.000157951,-1.66e-06,-0.009054634720087051,-0.0009261899394914508
hunt,-0.000157456,-2.18e-05,0.044038176536560066,0.00504833459854126
handed,-0.00015669299999999999,-2.17e-06,-0.007925271987915039,-0.024336516857147217
occurs,-0.000156142,-2.13e-05,-0.6697354316711426,0.09645509719848633
fragile,-0.000156003,-5e-05,1.2784384489059448,-0.09020471572875977
publish,-0.000155895,5.3299999999999995e-05,0.0986332893371582,-0.05037736892700195
loan,-0.000155814,7.29e-08,0.02288079261779785,-0.08668339252471924
pulls,-0.000155345,1.4099999999999999e-05,0.11411046981811525,0.024018049240112305
buckle,-0.000155279,-5.2900000000000005e-05,-0.013665199279785156,-0.030130863189697262
apologies,-0.000154907,7.08e-06,0.21948659420013428,-0.014298439025878906
genuinely,-0.00015486,-2.84e-05,-0.0982198715209961,1.040031671524048
separate,-0.000154639,-5.21e-05,0.133014515042305,-0.05089394375681877
72,-0.000154606,1.09e-06,-0.29992151260375977,-0.006180445197969675
lease,-0.000153961,-4.18e-05,-0.0025472640991210933,0.03037095069885254
medical,-0.000153854,6.88e-06,-0.1273791790008545,0.009854746051132679
melt,-0.000153607,-2.7899999999999997e-05,0.06319522857666016,-0.13661570847034454
threatening,-0.000153555,-8.82e-05,0.5842056274414062,0.038471460342407234
three,-0.000152864,-1.4400000000000001e-05,0.02595976181328297,0.009452104568481444
august,-0.000152389,5.18e-06,0.021106323227286342,0.0020896196365356445
headed,-0.000151962,-1.47e-05,-0.0628398135304451,0.03031754493713379
bound,-0.00015116200000000001,-5.09e-06,0.010114813223481178,0.012143397703766823
university,-0.000151101,-1.0800000000000002e-05,-0.0011956350645050404,-0.034998349845409386
depression,-0.000151078,-8.8e-06,1.2048161029815674,-0.3727246522903441
race,-0.000150972,-2.65e-05,0.09873058646917343,0.031234096735715863
feb,-0.000150851,-3.18e-05,0.009871800430119038,-0.07699354737997055
scott,-0.00015055100000000002,-1.64e-05,0.013554703444242477,0.016094403341412544
stalk,-0.000150535,-2.7300000000000003e-05,-0.17211389541625974,0.030507802963256836
officially,-0.00015031700000000002,-3.97e-05,0.015353804454207419,-0.003406462492421269
printer,-0.00015029100000000002,-7.46e-06,-0.03780639171600342,-0.00403207540512085
offers,-0.000150261,-4.22e-05,0.028634706512093544,0.050924699753522866
teachers,-0.000150013,-1.99e-05,-0.08326713740825653,-0.054792147129774094
26th,-0.00014994700000000002,3.97e-05,0.0348658561706543,0.003540515899658203
brace,-0.000149879,-2.1899999999999997e-05,-0.18575112521648407,-0.09762159734964372
license,-0.000149841,-3.14e-06,-0.034057117998600006,-0.03941147401928902
shell,-0.00014971,-1.3800000000000002e-05,0.06296218186616898,-0.04562713950872421
economic,-0.000149364,-3.61e-06,-0.09740670770406724,-0.014053265564143658
active,-0.000149314,-2.36e-05,-0.004104341845959425,0.013368810527026652
weeks,-0.000149122,-2.2100000000000002e-05,-0.022738907486200333,-0.007987882010638714
packages,-0.000148744,-4.66e-05,-0.0019059181213378906,-0.02237129211425781
knees,-0.000148465,1.79e-06,-0.03410310670733452,0.006292629055678845
occupied,-0.00014822299999999998,-2.84e-05,-0.01867055892944336,-0.07590874284505844
washing,-0.000148077,-6.02e-06,-0.13858972489833832,-0.05319933220744133
counting,-0.000148014,-1.3000000000000001e-05,-0.13281722366809845,-0.005903352517634629
gender,-0.000147817,-1.24e-06,0.10465510934591292,-0.0007757346029393375
periods,-0.000147734,6.37e-07,0.19312059879302976,-0.019778668880462646
detroit,-0.000146714,-1.67e-05,-0.035950899124145515,-0.2039865255355835
badly,-0.000146454,-1.4599999999999999e-05,0.01261955499649048,0.2058687806129456
eager,-0.00014644700000000002,-3.1e-05,-0.002767562866210937,-0.03093600273132324
sleeps,-0.00014643299999999999,-5.6200000000000004e-05,-0.057688236236572266,-0.13547158241271973
traveling,-0.0001464,4.2e-06,-0.17383098602294922,-0.006025552749633789
upper,-0.000146297,-3.46e-05,0.03849193081259728,0.013379131443798542
nationals,-0.000146169,-2.9999999999999997e-05,0.0012841224670410154,0.046295166015625
powers,-0.000145855,5.94e-05,-0.0333552360534668,-0.018880844116210938
importantly,-0.000145556,-4.8599999999999995e-05,-0.04912567138671875,0.004299402236938477
available,-0.000145389,-3.84e-06,-0.01344156265258789,0.05534148216247559
marshall,-0.000145321,-6.49e-06,0.160858154296875,0.008580207824707031
sink,-0.0001453,1.8100000000000003e-05,0.06697829812765121,-0.06199995800852776
separation,-0.000144829,-2.28e-06,0.01014256477355957,-0.2557402849197388
massive,-0.00014461200000000002,-4.04e-06,-0.11844683438539505,0.003708380972966552
drawer,-0.000144484,-3.01e-05,0.044213134795427315,-0.017591396346688267
sorority,-0.00014418,-2.3800000000000003e-05,0.012000083923339844,0.07583379745483397
purchased,-0.000144101,-1.59e-05,-0.1001967191696167,0.013391315937042236
needs,-0.000143953,-9.32e-06,0.8817477226257324,-0.0072538875974714765
smoothly,-0.000143738,-3.2500000000000004e-05,-0.08286190032958984,-0.03026914596557617
places,-0.000143604,-7.99e-06,0.5971969366073608,-0.12141038477420807
sheet,-0.00014357200000000001,-3.5600000000000005e-05,0.031419992446899414,-0.02744102478027344
darker,-0.00014350299999999998,-4.66e-05,0.014778614044189453,0.0206273403018713
pageant,-0.00014306,4.78e-06,-0.0680088996887207,-0.0776054859161377
lens,-0.000142826,-4.88e-05,0.10610926151275636,-0.07484167814254761
jet,-0.000142515,-2.57e-07,0.08520881086587906,0.04590928554534912
trucks,-0.00014245799999999998,-2.8300000000000003e-05,-0.15372362732887268,-0.025898123160004616
snowy,-0.000142446,-3.9200000000000004e-05,-0.03584599494934082,-0.000632166862487793
exchange,-0.000142414,-3.14e-05,0.0026595592498779297,-0.2317484021186829
colored,-0.00014211,-6.24e-05,-0.056981801986694336,0.03710901737213135
desperate,-0.000142104,-2.3800000000000003e-05,0.06832744926214218,0.037662550806999213
tight,-0.000142005,-2.1600000000000003e-05,-0.0473129153251648,0.018643181771039963
solo,-0.000141499,-2.11e-05,-0.058193612843751914,-0.01060619205236435
bane,-0.000141168,-9.67e-05,-0.16304922103881836,0.01965045928955078
debating,-0.000140813,-4.83e-05,-0.05532360076904297,0.04383142665028572
warming,-0.00014051,-1.32e-05,-0.018546899780631062,-0.3494933545589447
tri,-0.000139794,-1.23e-05,0.007418933790177106,-0.059746313840150826
releasing,-0.000139495,9.8e-06,-0.8616935014724731,0.09489595890045166
deaths,-0.000139269,-4.44e-05,0.15201616287231445,-0.026353836059570312
rings,-0.0001392,3.13e-05,-0.21813857555389404,-0.012569665908813477
shaking,-0.00013913,-6.22e-06,-0.01309353671967983,0.25828835368156433
months,-0.00013867100000000001,-1.98e-05,0.07734710723161697,-0.0011956478701904414
comics,-0.00013824399999999999,-1.4499999999999998e-05,0.10118446499109268,-0.1542048454284668
two,-0.000137761,-1.28e-05,-0.0034938696771860127,0.013372668065130709
530,-0.000137573,-1.3000000000000001e-05,-0.08723592758178711,-0.07562454789876938
entirely,-0.00013723,1.21e-05,-0.06593195348978043,-0.04268964007496834
foods,-0.000137134,-1.74e-05,0.02576923370361328,-0.01175689697265625
updates,-0.00013707200000000002,-2.01e-05,-0.1135629415512085,-0.013283222913742064
attached,-0.000137038,9.74e-06,-0.013582110404968262,0.2368728518486023
tests,-0.000137028,-1.63e-05,0.02264815755188465,0.07686874270439148
guilty,-0.00013697,-1.91e-05,-0.3068598508834839,0.033988654613494866
percent,-0.000136854,-3.68e-05,0.1053025722503662,0.07189023494720459
driver,-0.000136782,-1.66e-05,-0.046066951006650925,-0.007733964826911688
cue,-0.00013676,-1.13e-05,-0.02038278616964817,0.017248058691620827
scale,-0.000136514,-2.9100000000000003e-05,0.02919316291809082,-0.07048249244689941
addict,-0.000136465,-6.97e-06,0.09958410263061523,-0.025547266006469727
mortgage,-0.000136459,-2.9600000000000005e-05,-0.055233001708984375,0.02934014797210693
