Word,Value,Freq,Method,Label
solemnity,0.7420446872711182,one,DistilBERT_Mask,joy
lover<3,0.7310356199741364,one,DistilBERT_Mask,joy
hallelujah,0.7275388538837433,one,DistilBERT_Mask,joy
plent,0.7227473706007004,one,DistilBERT_Mask,joy
dispatcher,0.7212061882019043,one,DistilBERT_Mask,joy
monday.//,0.7206072807312012,one,DistilBERT_Mask,joy
diligence,0.7194196432828903,one,DistilBERT_Mask,joy
whyitsgreaselightening,0.7176371216773987,one,DistilBERT_Mask,joy
buggie,0.7163903713226318,one,DistilBERT_Mask,joy
rejoiced,0.7156469225883484,one,DistilBERT_Mask,joy
5a.m,0.7115933299064636,one,DistilBERT_Mask,joy
gravy,1.196624577873283,multi,DistilBERT_Mask,joy
ljb,0.7561231766428266,multi,DistilBERT_Mask,joy
pleasure,0.6776496342250279,multi,DistilBERT_Mask,joy
babysitting,0.6557480424642563,multi,DistilBERT_Mask,joy
stoked,0.5721698254346848,multi,DistilBERT_Mask,joy
lecture,0.5558546558022499,multi,DistilBERT_Mask,joy
happiness,0.5335860382584692,multi,DistilBERT_Mask,joy
joys,0.5186943241528102,multi,DistilBERT_Mask,joy
gospel,0.4722752064466476,multi,DistilBERT_Mask,joy
joyful,0.4548795205705306,multi,DistilBERT_Mask,joy
luv,0.4383896482842309,multi,DistilBERT_Mask,joy
9:3,0.4373271703720093,multi,DistilBERT_Mask,joy
-_-,0.4337360934378245,multi,DistilBERT_Mask,joy
snoring,0.4308349617889949,multi,DistilBERT_Mask,joy
conditioning,0.4265431493520736,multi,DistilBERT_Mask,joy
praise,0.4248753752973344,multi,DistilBERT_Mask,joy
delight,0.4196079075336456,multi,DistilBERT_Mask,joy
joy,0.4166787745952606,multi,DistilBERT_Mask,joy
-____-,0.4108181881407897,multi,DistilBERT_Mask,joy
painting,0.4096881647904714,multi,DistilBERT_Mask,joy
relief,0.4092319872644212,multi,DistilBERT_Mask,joy
lesson,0.4083282276988029,multi,DistilBERT_Mask,joy
laughter,0.4046697696050008,multi,DistilBERT_Mask,joy
blessed,0.4013547350962956,multi,DistilBERT_Mask,joy
-__-,0.3977747893333435,multi,DistilBERT_Mask,joy
puke,0.3968947470188141,multi,DistilBERT_Mask,joy
ug,0.3928279846906662,multi,DistilBERT_Mask,joy
goodmorning,0.375214247033,multi,DistilBERT_Mask,joy
strictly,0.3729998535580105,multi,DistilBERT_Mask,joy
jesustweeters,0.3683903467129258,multi,DistilBERT_Mask,joy
coursework,0.3651507960425483,multi,DistilBERT_Mask,joy
crown,0.3644110739231109,multi,DistilBERT_Mask,joy
:-d,0.3624441857848848,multi,DistilBERT_Mask,joy
choir,0.3458525389432907,multi,DistilBERT_Mask,joy
rite,0.3423830601904127,multi,DistilBERT_Mask,joy
-___-,0.3335165147270475,multi,DistilBERT_Mask,joy
blessing,0.3334190570391141,multi,DistilBERT_Mask,joy
tweeters,0.3332900404930115,multi,DistilBERT_Mask,joy
^_^,0.3289547065893809,multi,DistilBERT_Mask,joy
breakfast,0.3247415241987809,multi,DistilBERT_Mask,joy
daily,0.3176828094504096,multi,DistilBERT_Mask,joy
loving,0.3158934563398361,multi,DistilBERT_Mask,joy
tis,0.3149483253558476,multi,DistilBERT_Mask,joy
forth,0.3145991206169128,multi,DistilBERT_Mask,joy
marathon,0.3133669628037346,multi,DistilBERT_Mask,joy
kindle,0.3120877047379811,multi,DistilBERT_Mask,joy
<3,0.3085113852493353,multi,DistilBERT_Mask,joy
inspiring,0.3044017732143402,multi,DistilBERT_Mask,joy
.____.,0.3038065209984779,multi,DistilBERT_Mask,joy
congrats,0.2997048459947109,multi,DistilBERT_Mask,joy
tweeting,0.296371186950377,multi,DistilBERT_Mask,joy
:d,0.2934113409370184,multi,DistilBERT_Mask,joy
prayer,0.2924184799194336,multi,DistilBERT_Mask,joy
cheer,0.2903746155829265,multi,DistilBERT_Mask,joy
comp,0.2899730671197176,multi,DistilBERT_Mask,joy
:p,0.2890622207992955,multi,DistilBERT_Mask,joy
cuique)cicero,0.2878264784812927,multi,DistilBERT_Mask,joy
whoop,0.2864177652767726,multi,DistilBERT_Mask,joy
ministry,0.2846406161785125,multi,DistilBERT_Mask,joy
pray,0.2827203329652548,multi,DistilBERT_Mask,joy
;d,0.281807953119278,multi,DistilBERT_Mask,joy
prayers,0.2812289714813232,multi,DistilBERT_Mask,joy
yup,0.2789423515399297,multi,DistilBERT_Mask,joy
homework,0.2781265008708705,multi,DistilBERT_Mask,joy
smiles,0.2771318443119526,multi,DistilBERT_Mask,joy
passion,0.2760401129722595,multi,DistilBERT_Mask,joy
teaching,0.2735800117254257,multi,DistilBERT_Mask,joy
patience,0.2714127004146576,multi,DistilBERT_Mask,joy
joyous,0.2698444947600364,multi,DistilBERT_Mask,joy
buddha,0.2697082658608754,multi,DistilBERT_Mask,joy
mins,0.2694312589509146,multi,DistilBERT_Mask,joy
tweets,0.2646350751562816,multi,DistilBERT_Mask,joy
inspire,0.2635850384831428,multi,DistilBERT_Mask,joy
priceless,0.26347546428442,multi,DistilBERT_Mask,joy
clock,0.2627909084161122,multi,DistilBERT_Mask,joy
heaven,0.2618556595765627,multi,DistilBERT_Mask,joy
worship,0.2604307764106326,multi,DistilBERT_Mask,joy
bound,0.2597000956535339,multi,DistilBERT_Mask,joy
peace,0.2581613621499278,multi,DistilBERT_Mask,joy
comfort,0.2581528753042221,multi,DistilBERT_Mask,joy
laughing,0.2558579229646259,multi,DistilBERT_Mask,joy
tweet,0.2543138688286909,multi,DistilBERT_Mask,joy
evening,0.253189297249684,multi,DistilBERT_Mask,joy
meal,0.2501252583767238,multi,DistilBERT_Mask,joy
practice,0.2496414718956782,multi,DistilBERT_Mask,joy
heavenly,0.2492876172065735,multi,DistilBERT_Mask,joy
happier,0.2464569747447967,multi,DistilBERT_Mask,joy
yay,0.2433630993589758,multi,DistilBERT_Mask,joy
hrs,0.2421892411075532,multi,DistilBERT_Mask,joy
christmas,0.2417408232281847,multi,DistilBERT_Mask,joy
joy.â€,0.2415769934654235,multi,DistilBERT_Mask,joy
sunshine,0.2408421536286672,multi,DistilBERT_Mask,joy
harmony,0.2407096266746521,multi,DistilBERT_Mask,joy
workshop,0.2400081306695938,multi,DistilBERT_Mask,joy
happy,0.239098356569403,multi,DistilBERT_Mask,joy
task,0.2369154741366704,multi,DistilBERT_Mask,joy
pride,0.2364882793691423,multi,DistilBERT_Mask,joy
exams,0.2353886038064956,multi,DistilBERT_Mask,joy
productive,0.2348002816239992,multi,DistilBERT_Mask,joy
mornings,0.234224534034729,multi,DistilBERT_Mask,joy
nap-__-,1.5489064157009125,one,DistilBERT_Partition,joy
purpose+authenticity+joy,1.5116158930143315,one,DistilBERT_Partition,joy
6.30am,1.4702512522538502,one,DistilBERT_Partition,joy
._.,1.4259114692608517,one,DistilBERT_Partition,joy
homework/,1.4124711360782385,one,DistilBERT_Partition,joy
heart.#wonderfulfeeling,1.2638998457363673,one,DistilBERT_Partition,joy
8.00/9.30/11.00pm/1.30/3.00/5.30am,1.2158402317868808,one,DistilBERT_Partition,joy
christmasshopping,1.2101484641898423,one,DistilBERT_Partition,joy
~23hrs,1.2028894460760058,one,DistilBERT_Partition,joy
incoherent,1.197548657655716,one,DistilBERT_Partition,joy
lovemylife-___-,1.180239278150515,one,DistilBERT_Partition,joy
lessons.adventures.smallgroupbabes,1.078450943309475,one,DistilBERT_Partition,joy
preachings,1.0484012141823769,one,DistilBERT_Partition,joy
winter+christmas,1.0397133589722216,one,DistilBERT_Partition,joy
youngsters,0.994331620633602,one,DistilBERT_Partition,joy
joy.~mother,0.9794662714004518,one,DistilBERT_Partition,joy
-_-#killmenow,0.9711796879768372,one,DistilBERT_Partition,joy
"1,104",0.9558926649042404,one,DistilBERT_Partition,joy
chocolate~,0.9436321631073952,one,DistilBERT_Partition,joy
jsenbewns,0.9353865087032316,one,DistilBERT_Partition,joy
digestives,0.9314531972631812,one,DistilBERT_Partition,joy
5a.m,0.9260483104735612,one,DistilBERT_Partition,joy
notes</3,0.9219536520540714,one,DistilBERT_Partition,joy
#christmasproblems,0.9188174079837544,one,DistilBERT_Partition,joy
illness.x,0.9112735162165742,one,DistilBERT_Partition,joy
todayyy,0.9106673859059812,one,DistilBERT_Partition,joy
8am-8pm,0.9030078531553348,one,DistilBERT_Partition,joy
.___________.,0.8926848992705347,one,DistilBERT_Partition,joy
jesusteam,0.8853428158909082,one,DistilBERT_Partition,joy
so.rawwwwwwwwwwwwwwr!driving&nosey,0.8746777519208042,one,DistilBERT_Partition,joy
nonstop,0.8734787944704294,one,DistilBERT_Partition,joy
iswonderful,0.8712687971070409,one,DistilBERT_Partition,joy
erghh,0.8680178076028824,one,DistilBERT_Partition,joy
familytogetherness,0.8544006110592322,one,DistilBERT_Partition,joy
istillhavetogotofuckingschool,0.841138750529633,one,DistilBERT_Partition,joy
30:11,0.8241871204227209,one,DistilBERT_Partition,joy
www.vanastudios.com/xmas,0.8051533006131646,one,DistilBERT_Partition,joy
bi**h,0.7952977269887924,one,DistilBERT_Partition,joy
10.30pm,0.7840461910081407,one,DistilBERT_Partition,joy
striaght,0.7786283023655414,one,DistilBERT_Partition,joy
shouldbeinteresting,0.775335893034935,one,DistilBERT_Partition,joy
jubilant,0.7725839368067682,one,DistilBERT_Partition,joy
nurtured,0.7653155863285065,one,DistilBERT_Partition,joy
thousandth,0.7651575040072203,one,DistilBERT_Partition,joy
bitt,0.7570040859282017,one,DistilBERT_Partition,joy
9.05am,0.7544708207456602,one,DistilBERT_Partition,joy
rejoiced,0.7521392752058231,one,DistilBERT_Partition,joy
untangling,0.7487439634278417,one,DistilBERT_Partition,joy
time!#freedom,0.748201561453087,one,DistilBERT_Partition,joy
lordimsogreatful,0.7462339675627075,one,DistilBERT_Partition,joy
bunking,0.7423513948451728,one,DistilBERT_Partition,joy
)-:,0.7380158104404637,one,DistilBERT_Partition,joy
home-,0.730071006109938,one,DistilBERT_Partition,joy
christmasdecorations,0.7286336317658424,one,DistilBERT_Partition,joy
5daysleft,0.7273219794034957,one,DistilBERT_Partition,joy
6am-11pm,0.7271428809164919,one,DistilBERT_Partition,joy
prokastinated,0.726113228748242,one,DistilBERT_Partition,joy
amma,0.7252096429467201,one,DistilBERT_Partition,joy
cornet,0.7234830156434328,one,DistilBERT_Partition,joy
chapstick,0.7165321949869394,one,DistilBERT_Partition,joy
myfridaynight,0.7142938137054443,one,DistilBERT_Partition,joy
xsams!!!party,0.7142220105975866,one,DistilBERT_Partition,joy
"â€ž525,600",0.7140839944283168,one,DistilBERT_Partition,joy
vespers,0.7122256243601441,one,DistilBERT_Partition,joy
spontaniousplanning,0.7102355603128672,one,DistilBERT_Partition,joy
zilch,0.7084467187523842,one,DistilBERT_Partition,joy
greatful,0.7059232397004962,one,DistilBERT_Partition,joy
modernfamily,0.6984574192514023,one,DistilBERT_Partition,joy
fullness,0.6905086236540228,one,DistilBERT_Partition,joy
needtostopusingtwittertorant,0.689542826797281,one,DistilBERT_Partition,joy
puting,0.688213455490768,one,DistilBERT_Partition,joy
porridge,0.6852805017493665,one,DistilBERT_Partition,joy
42:5,0.6823584042912857,one,DistilBERT_Partition,joy
taster,0.6813811443280429,one,DistilBERT_Partition,joy
berkly,0.6782720506191253,one,DistilBERT_Partition,joy
tomorrrow,0.6768583618104458,one,DistilBERT_Partition,joy
eucharistic,0.6762114554643631,one,DistilBERT_Partition,joy
tomorrow:/,0.6728283539414406,one,DistilBERT_Partition,joy
u&urs,0.6676263739665349,one,DistilBERT_Partition,joy
happyythanksgiving,0.6664015203714371,one,DistilBERT_Partition,joy
watchoutforthewalkingzombietmrw,0.6640502959489822,one,DistilBERT_Partition,joy
exse,0.6607869803905487,one,DistilBERT_Partition,joy
5:40,0.6598771415650844,one,DistilBERT_Partition,joy
12.5,0.6587935648858547,one,DistilBERT_Partition,joy
raisin,0.6586216203868389,one,DistilBERT_Partition,joy
orpheum,0.6573900289833545,one,DistilBERT_Partition,joy
nerdtastic,0.6552813425660133,one,DistilBERT_Partition,joy
hibernate,0.6546065638374005,one,DistilBERT_Partition,joy
unbelievably,0.6538666810374706,one,DistilBERT_Partition,joy
~maharishi,0.6537020991866788,one,DistilBERT_Partition,joy
deliciousness,0.6532731897411092,one,DistilBERT_Partition,joy
belatedbirthdaybliss,0.6516930526122451,one,DistilBERT_Partition,joy
86:4-,0.6496155897235535,one,DistilBERT_Partition,joy
lunchtime,0.6490795463323593,one,DistilBERT_Partition,joy
jesushelpme,0.6473051458597183,one,DistilBERT_Partition,joy
cheddars,0.6441195569932461,one,DistilBERT_Partition,joy
dayyy,0.6436283245682717,one,DistilBERT_Partition,joy
celery,0.6435681451112032,one,DistilBERT_Partition,joy
laughhhh,0.6425232738256454,one,DistilBERT_Partition,joy
homeworkâ€,0.6413591466844082,one,DistilBERT_Partition,joy
-_____-,0.8522054408645335,multi,DistilBERT_Partition,joy
joyful,0.8324866676384117,multi,DistilBERT_Partition,joy
.____.,0.8114065433894652,multi,DistilBERT_Partition,joy
gravy,0.707350227792492,multi,DistilBERT_Partition,joy
joys,0.682204953177416,multi,DistilBERT_Partition,joy
babysitting,0.6330449924381835,multi,DistilBERT_Partition,joy
a.m.,0.5338458144704047,multi,DistilBERT_Partition,joy
:-/,0.5237542795631793,multi,DistilBERT_Partition,joy
-__-,0.5232973400796287,multi,DistilBERT_Partition,joy
ljb,0.510517517974525,multi,DistilBERT_Partition,joy
-___-,0.4915088762474743,multi,DistilBERT_Partition,joy
-_-,0.4757904119192411,multi,DistilBERT_Partition,joy
bedtime,0.4653601814834041,multi,DistilBERT_Partition,joy
joy.â€,0.4525927381493785,multi,DistilBERT_Partition,joy
coursework,0.450057217834611,multi,DistilBERT_Partition,joy
rejoice,0.4428472487115635,multi,DistilBERT_Partition,joy
carols,0.4243452455481619,multi,DistilBERT_Partition,joy
own.(suum,0.4187142897251759,multi,DistilBERT_Partition,joy
faithfulness,0.4057816723008054,multi,DistilBERT_Partition,joy
noon,0.404283629700109,multi,DistilBERT_Partition,joy
-.-,0.3936204892821093,multi,DistilBERT_Partition,joy
cometh,0.3908120749547841,multi,DistilBERT_Partition,joy
;d,0.3875883513183465,multi,DistilBERT_Partition,joy
psych,0.3865508875995874,multi,DistilBERT_Partition,joy
o'clock,0.3839327674350855,multi,DistilBERT_Partition,joy
maths,0.3730682601905752,multi,DistilBERT_Partition,joy
blessed,0.3564446800581753,multi,DistilBERT_Partition,joy
enjoying,0.3539750111916079,multi,DistilBERT_Partition,joy
therapy,0.351992601059222,multi,DistilBERT_Partition,joy
joyous,0.3407343076905675,multi,DistilBERT_Partition,joy
banquet,0.330746726090952,multi,DistilBERT_Partition,joy
prayer,0.3273751404157392,multi,DistilBERT_Partition,joy
.........,0.3244420777930418,multi,DistilBERT_Partition,joy
6:30,0.3225268038681575,multi,DistilBERT_Partition,joy
decorating,0.3200629471839763,multi,DistilBERT_Partition,joy
â¤,0.3162827284243079,multi,DistilBERT_Partition,joy
^_^,0.3088967921751706,multi,DistilBERT_Partition,joy
snoring,0.3081618455076854,multi,DistilBERT_Partition,joy
soak,0.3044504289435755,multi,DistilBERT_Partition,joy
:-),0.298940330001312,multi,DistilBERT_Partition,joy
cuique)cicero,0.2987800611123627,multi,DistilBERT_Partition,joy
turnbacktogod,0.2987769125029444,multi,DistilBERT_Partition,joy
algebra,0.2982118194219139,multi,DistilBERT_Partition,joy
immanuel,0.2929723352866909,multi,DistilBERT_Partition,joy
running.~kara,0.2915374641276584,multi,DistilBERT_Partition,joy
joy,0.2914285014452813,multi,DistilBERT_Partition,joy
practice,0.2896022405782543,multi,DistilBERT_Partition,joy
bliss,0.2838187821672505,multi,DistilBERT_Partition,joy
goodmorning,0.282320504578408,multi,DistilBERT_Partition,joy
1:6,0.2750344202310468,multi,DistilBERT_Partition,joy
1/2,0.2674374512987546,multi,DistilBERT_Partition,joy
mrs.,0.2610203517878073,multi,DistilBERT_Partition,joy
tweeps,0.2605108111027228,multi,DistilBERT_Partition,joy
babysit,0.2575096305312119,multi,DistilBERT_Partition,joy
arabic,0.2570502772742959,multi,DistilBERT_Partition,joy
congrats,0.2560719154165918,multi,DistilBERT_Partition,joy
homework,0.2547132356684245,multi,DistilBERT_Partition,joy
evening,0.254588688315924,multi,DistilBERT_Partition,joy
:'),0.2456676644710618,multi,DistilBERT_Partition,joy
tmrw,0.2427223661823092,multi,DistilBERT_Partition,joy
wrapping,0.2411915100705689,multi,DistilBERT_Partition,joy
sneezing,0.2408025548148505,multi,DistilBERT_Partition,joy
eight,0.2404350957270002,multi,DistilBERT_Partition,joy
swim,0.2391909672720774,multi,DistilBERT_Partition,joy
chemistry,0.2385398808566297,multi,DistilBERT_Partition,joy
tea,0.2372970107394237,multi,DistilBERT_Partition,joy
hour,0.2342338649671884,multi,DistilBERT_Partition,joy
celebrate,0.2315410581464069,multi,DistilBERT_Partition,joy
consists,0.231527951409436,multi,DistilBERT_Partition,joy
community,0.2314855720881689,multi,DistilBERT_Partition,joy
meetings,0.2312699506268836,multi,DistilBERT_Partition,joy
bless,0.2290164934376961,multi,DistilBERT_Partition,joy
jesustweeters,0.2275160737704759,multi,DistilBERT_Partition,joy
christmas,0.225630314847792,multi,DistilBERT_Partition,joy
kindle,0.2247848493849603,multi,DistilBERT_Partition,joy
comp,0.221494770569285,multi,DistilBERT_Partition,joy
hrs,0.2201433544790665,multi,DistilBERT_Partition,joy
lecture,0.2184392641178422,multi,DistilBERT_Partition,joy
achievement,0.217954513693471,multi,DistilBERT_Partition,joy
science,0.2175206994987457,multi,DistilBERT_Partition,joy
welp,0.2171388118216139,multi,DistilBERT_Partition,joy
peace,0.2141415150157081,multi,DistilBERT_Partition,joy
---,0.2138808342300818,multi,DistilBERT_Partition,joy
shopping,0.2115999526584208,multi,DistilBERT_Partition,joy
begins,0.211590043049843,multi,DistilBERT_Partition,joy
:-d,0.2096909782999622,multi,DistilBERT_Partition,joy
rehearsal,0.2087817831031445,multi,DistilBERT_Partition,joy
hours,0.2087415656717608,multi,DistilBERT_Partition,joy
happiness,0.2083455920304818,multi,DistilBERT_Partition,joy
candle,0.2072001329176855,multi,DistilBERT_Partition,joy
mince,0.207038282026788,multi,DistilBERT_Partition,joy
sewing,0.2061275231670595,multi,DistilBERT_Partition,joy
breathing,0.2055528194964749,multi,DistilBERT_Partition,joy
fam,0.2055382119738464,multi,DistilBERT_Partition,joy
doctors,0.2048642565681767,multi,DistilBERT_Partition,joy
harmony,0.2046718612544689,multi,DistilBERT_Partition,joy
afternoon,0.2032575355030997,multi,DistilBERT_Partition,joy
exam,0.2006288888811946,multi,DistilBERT_Partition,joy
cleaning,0.2005196277662932,multi,DistilBERT_Partition,joy
ohhh,0.2001685504553932,multi,DistilBERT_Partition,joy
joy-,21.469889,one,FFN,joy
sunbeams,17.138897,one,FFN,joy
richly,12.696213,one,FFN,joy
deaconess,12.6837845,one,FFN,joy
sunshiny,12.484105,one,FFN,joy
philippians,12.313827,one,FFN,joy
newsboys,12.297716,one,FFN,joy
sunshines,12.293723,one,FFN,joy
rays,11.78257,one,FFN,joy
microsystem,11.772987,one,FFN,joy
excelsis,11.68027,one,FFN,joy
beatitudes,11.4198065,one,FFN,joy
uplifted,11.375107,one,FFN,joy
carolers,11.034388,one,FFN,joy
unalloyed,10.974135,one,FFN,joy
larch,10.890913,one,FFN,joy
teething,10.822458,one,FFN,joy
radiance,10.802259,one,FFN,joy
holyspirit,10.794808,one,FFN,joy
meridian,10.716211,one,FFN,joy
candlelighting,10.703253,one,FFN,joy
brighten,10.646383,one,FFN,joy
hymns,10.641748,one,FFN,joy
invigorating,10.328966,one,FFN,joy
uplift,10.31098,one,FFN,joy
rainbows,10.263184,one,FFN,joy
shalom,10.262552,one,FFN,joy
spaciousness,10.145519,one,FFN,joy
rejoices,10.1255455,one,FFN,joy
oneness,10.108723,one,FFN,joy
pract,9.844667,one,FFN,joy
harmonies,9.831177,one,FFN,joy
zestfully,9.812503,one,FFN,joy
cheeks,9.809454,one,FFN,joy
eph,9.800081,one,FFN,joy
soulfully,9.693668,one,FFN,joy
alegria,9.671308,one,FFN,joy
physiotherapy,9.646534,one,FFN,joy
2-page,9.628342,one,FFN,joy
yule,9.537463,one,FFN,joy
panto,9.508855,one,FFN,joy
eucharistic,9.505014,one,FFN,joy
achey,9.49586,one,FFN,joy
georgian,9.483325,one,FFN,joy
energies,9.473646,one,FFN,joy
a.m,9.452963,one,FFN,joy
rededicated,9.445612,one,FFN,joy
happi,9.388695,one,FFN,joy
ephesians,9.264633,one,FFN,joy
dch,9.1397,one,FFN,joy
aprons,9.130931,one,FFN,joy
cocktails,9.11177,one,FFN,joy
queuing,9.081053,one,FFN,joy
