word,score,word_count
lily,-0.004763453872074024,3
cornbread,-0.008102451172319758,14
mommy,-0.008038570462457656,9
chilli,-0.0018151124210514051,1
queasy,-0.0018151124210514051,1
1.50,-0.0019848302657939913,3
easiness,-0.0018151124210514051,1
enormous,-0.0012445967719637945,1
spruce,-0.01570891682398117,5
wines.)<br,-0.005333835542939293,1
presto,-0.0037310975205699986,4
licking,-0.010631616780829066,12
lips,-0.0034259784590744856,8
fingers).<br,-0.005333835542939293,1
powerhouse,0.0011913772987766909,2
seed.<br,0.005427328284907465,1
copper-,0.005427328284907465,1
-)<a,-0.009494622445248145,1
brunelle,0.008128136775291447,1
intoxicating,0.003279257593748197,3
excellent!<br,-0.0043312384757721,3
/>don't,-0.011997749331278154,17
dcaf,0.010243364461881963,1
antioxidant,-0.003534275300170052,11
intensifies,0.007565602188406046,1
exquisite,-0.0006842529938997665,2
/>storage,-0.007458636474669523,1
fearful,-0.007458636474669523,1
cookie.<br,-0.003264691646600113,2
conducive,-0.007458636474669523,1
02/15/12,-0.007458636474669523,1
minis,-0.0012425509990296431,6
marks,-0.007882108945009517,9
volunteered,-0.007458636474669523,1
outgrowing,-0.008470758492185268,1
object)<br,-0.007556114066198158,1
/>tastes,-0.009498698087769472,7
seltzer,-0.005617819861634844,24
small!!!the,-0.0021004219062039434,6
crunch.i,0.00209920616981132,1
again.the,0.00209920616981132,1
munchies,-0.002793039687142785,10
agreement,-0.007456126182805747,1
fiz,-0.007456126182805747,1
capsules,-5.942253141256503e-05,5
crohn,-0.004917497460301092,4
reasearching,-0.004963929195412978,1
episodes,-0.004742688172021493,2
capuccinno,0.00024903771987737854,1
mourning,0.00024903771987737854,1
befor,0.00024903771987737854,1
esspreso,0.00024903771987737854,1
/>hazelnut,0.00024903771987737854,1
/>beans,0.00024903771987737854,1
5pound,0.00024903771987737854,1
direct,-0.007559187719695104,38
paople,0.00024903771987737854,1
/>own,0.00024903771987737854,1
rumbling,-0.009167097606235379,6
hahaha,-0.009167097606235379,6
guts,-0.009167097606235379,6
start.<br,-0.009167097606235379,6
453g.<br,-0.009167097606235379,6
hydrolysate,-0.009167097606235379,6
citric,-0.00814480854017246,30
tartaric,-0.009167097606235379,6
albumin,-0.009167097606235379,6
yellow6.<br,-0.009167097606235379,6
40g)<br,-0.009167097606235379,6
rotates,-0.001899138471732537,1
turntable,-0.001899138471732537,1
compensate,-0.005627526074814443,3
minimizes,-0.001899138471732537,1
contaminants,-0.0072089926315432725,8
exported,-0.008226637485532614,13
widely,-0.006980408088373166,21
corporations,-0.009150697433125575,17
governments,-0.0072089926315432725,8
decisions,-0.0072089926315432725,8
wisely,-0.0072089926315432725,8
poland,0.0007411820708618204,1
absorbs,-0.00015915765931519374,2
12x,-0.0017443879040850638,1
puffs,-0.0024764243164584815,2
/>chia,-0.0011195329834420894,2
5x,-0.0017443879040850638,1
aztecs.<br,-0.0017443879040850638,1
faux,-0.0017443879040850638,1
plumped,-0.0017443879040850638,1
heed,-0.020690565358745517,14
elsewhere)as,-0.018694022423733258,7
breastfeeding,0.002171864719275618,1
mellower,0.002171864719275618,1
http://www.amazon.com/gp/product/b004k30ho2/ref=cm_cr_rev_prod_title<br,-0.00506933285073804,1
/>http://www.amazon.com,-0.005456493795621403,3
b004k30ho2,-0.00506933285073804,1
ref,-0.005051526466850191,2
cm_cr_rev_prod_title,-0.00506933285073804,1
/>disposalkups,-0.00506933285073804,1
beings,-0.00506933285073804,1
/>50,-0.00506933285073804,1
sorta,-0.009375550648639076,36
freqently,0.005950893989502219,1
throats,0.005950893989502219,1
coughs,0.005950893989502219,1
antibacterial,0.005950893989502219,1
lozenge,0.005950893989502219,1
candy.<br,-0.006971981447441066,7
cruncy,0.00019761341985334493,2
ranchero,0.0034046370959064614,1
thilled,0.0034046370959064614,1
embarrassing,-0.012724638300011672,8
i.,-0.00022186270298940762,6
promote,-0.003756775611444836,6
cinnamin,-0.005322978909753147,4
dlavor,-0.005322978909753147,4
moneys,0.007845464801357593,1
propylene,-0.011017241424610464,31
glycol,-0.011060052408963203,41
/>was,-0.010413013677781703,11
googling,-0.010792495808866187,11
"much""",-0.011192766460456671,10
/>propylene,-0.011192766460456671,10
brake,-0.011192766460456671,10
hydraulic,-0.011192766460456671,10
antifreeze,-0.011192766460456671,10
humescent,-0.011192766460456671,10
retention,-0.011192766460456671,10
data,-0.0107468007242763,15
warns,-0.011192766460456671,10
users,-0.009163129330769421,18
irritant,-0.011192766460456671,10
abnormalities,-0.011192766460456671,10
in:<br,-0.011192766460456671,10
tyre,-0.011192766460456671,10
sealant,-0.011192766460456671,10
rubber,-0.011877704540755075,20
icer,-0.011192766460456671,10
stain,-0.009970041957230426,12
removers,-0.011192766460456671,10
fabric,-0.010635053087983879,14
softener,-0.011192766460456671,10
degreaser,-0.011192766460456671,10
paint,-0.010221976733708211,14
adhesive,-0.010299096113738209,12
wallpaper,-0.010445362328563834,15
stripper,-0.011192766460456671,10
responded,-0.008535122731149453,18
annoyance,-0.001295940710794336,1
jolly,-0.0006220783478501189,3
ranchers,-0.001295940710794336,1
fixes,-0.007560875828583246,9
/>clearly,-0.001295940710794336,1
8+hours,-0.001295940710794336,1
wobbly,-0.001295940710794336,1
hypoglycemic.<br,-0.001295940710794336,1
/>totally,-0.001295940710794336,1
vitalabs,-0.004214952036272734,1
periodically,0.0018929557312670413,2
intial,0.0015176119093060455,2
modulate,0.0015176119093060455,2
potion,0.0015176119093060455,2
aftertaste.<br,-0.0025922188608739007,12
2/3,-0.007257893827392271,8
misprint,-0.012400434089535284,11
smothered,-0.0075888808519812305,1
mcdonald,-0.0063330190698616205,2
5.00,-0.006921936036085434,9
need.<br,-0.0075888808519812305,1
glutenous,-0.0075888808519812305,1
cutter,-0.01274195018950335,13
buttermilk.<br,-0.0075888808519812305,1
leavening,-0.005389785791991017,5
xanthum,-0.0075888808519812305,3
lightness,-0.003946762750533202,3
predominant,-0.0032454821137995783,3
whang,-0.011787053633282389,2
accept.<br,-0.011787053633282389,1
overcarbonated,-0.011787053633282389,1
aftertaste!<br,-0.011787053633282389,1
indulgence,0.0008454100594136284,5
energy-,0.0034204764008366815,1
-(<br,0.0034204764008366815,1
/>quick,0.0034204764008366815,1
2003,-0.01013001848051014,4
brag,-0.009815859876735313,9
lookes,-0.01013001848051014,4
spuds,-0.01013001848051014,4
alter,-0.0090645143895967,6
eat.<br,-0.0053323213098615775,6
/>strongly,0.0024020009680922765,1
misled,-0.012840916329308434,6
5-hr,-0.012840916329308434,6
pinched,-0.012840916329308434,6
medicinal,-0.015404777213902961,21
tacs,-0.004616393261202382,11
yawning,-0.012840916329308434,6
drowsy,-0.012840916329308434,6
completly,0.007998055993230082,1
workout,0.000576911745852247,17
endurance,0.005502489677267779,2
athlete,-0.005181326758055447,6
cyclist,0.008325795282507898,1
runner,0.008245365345355821,2
triathlete,0.008458214619713545,2
gruel,-0.010267852236235437,6
transition,-0.0005174249485038064,5
mothers,-0.0025166499974541997,4
fund,-0.022656519485947987,8
emitted,-0.007000633670638005,1
subside,-0.007000633670638005,1
you)<br,-0.007754312250641911,8
ounces)<br,-0.007754312250641911,8
tangerines,-0.006873752309304109,10
grandparents,-0.006515597474201866,15
/>i'll,-0.009531645990463827,25
sobe,-0.007754312250641911,8
ghirardelli,-0.004538569188659294,29
overpowered,-0.00869730996888892,17
flowery,0.0016834941564463535,7
"b00474or8g"">caribou",0.0016280142195804121,1
"b00474vpli"">caribou",0.0016280142195804121,1
daybreak,0.0014758286837604827,4
shoulders,0.0016280142195804121,1
houtte.<br,0.0016280142195804121,1
accompanies,0.0016280142195804121,1
meantime,-0.009659083294682205,1
bodied.<br,-0.009659083294682205,1
/>js,-0.009659083294682205,1
walgreens,-0.004850849263326988,2
indoors,0.0015292493378870457,3
behave,-0.00908799981979731,1
erratically,-0.00908799981979731,1
catnip,-0.0072376712418749396,2
damn,-0.011252364445482575,10
similiac,-0.006452643336378969,1
seriousely,-0.006452643336378969,1
natures,-0.0023556443798386476,3
dha,-0.011601085073186974,40
intuition,-0.006452643336378969,1
hormonal,-0.006452643336378969,1
imaging,0.0034157163400474625,1
porridge,-0.003566045556605483,1
around.taste,0.0019214413683706273,1
russet,0.0015711863646962834,3
hardy,0.007868601811763559,1
tee,0.007868601811763559,1
owl,0.0007346838101511821,1
tasks,0.0007346838101511821,1
exeption,0.007256378031573452,1
vey,0.007256378031573452,1
scorched,-0.005705547600906962,8
poppers,-0.006429438770835985,5
groats,-0.0026199357815486716,2
ireland,0.0009845757243427521,2
scotland,-0.007336634218941072,1
bran,-0.009066810699678986,13
canape,-0.007336634218941072,1
outer,-0.007150613277247733,8
weak.<br,-0.010973404323334155,4
landfill,-0.013257548514569256,2
sooooooooooooo,0.0001078731410719532,1
clubs.<br,0.0001078731410719532,1
24/20oz(yes,0.0001078731410719532,1
ft,-0.0025027186579730672,1
myer,-0.0025027186579730672,1
commissary,-0.0025027186579730672,2
recommand,-0.00032621811934101675,2
/>tasty,0.0018358405213075458,5
formula.<br,-0.009237511892327651,6
parenting,-0.0009379470765513057,1
mauna,-0.00297918834699279,1
loa,-0.00297918834699279,1
earthier,-0.006673407239801843,2
rooibos,-0.009314927638987244,9
frity,-0.005821750983559468,1
grittiness,-0.009829785203728535,5
fluff,-0.008832338865735841,6
"b000eyc096"">thai",-0.017895348609754363,8
oz</a,-0.017895348609754363,8
unpleasantly,-0.017895348609754363,8
gritty.<br,-0.017895348609754363,8
compensating,-0.017895348609754363,8
johnny,-0.017895348609754363,8
cornmeal,-0.015340902751796183,9
sunny,-0.006650487842897139,8
destination,-0.010387198146482963,5
bicycle,4.6963616222354954e-05,3
riding,-0.0032818057217582465,4
twizzlers,0.00202623549776122,7
iodized,-0.0098388425847952,4
deviled,-0.0009418735992706691,1
knocked,-0.00794577154282403,2
competing,-0.008645067908849644,1
overflow,-0.01436682529032537,14
pierce,-0.00791580159430709,15
complimenting,0.0035300403162060925,1
price(50,-0.0007943693696021607,1
wounderfull,-0.0007943693696021607,1
stamped,-0.012211862581621971,5
compeletely,-0.011374095633267037,3
amalgamation,-0.011374095633267037,3
confused-,-0.011374095633267037,3
here.<br,-0.0073762197393754505,24
reconcile,-0.011374095633267037,3
enegry,-0.011374095633267037,3
dreaming,-0.011374095633267037,3
reuse,-0.00011560161797387978,5
discarding,0.005970301787504771,1
shortly,-0.011046492911522062,30
thereafter,-0.005508400237813476,2
flung,-0.0031295108037496296,1
chaos,-0.0031295108037496296,1
crisis,-0.009952517673797798,8
unexpected,-0.005907200136872537,10
physically,-0.009932975208417096,5
daytime,-0.0031295108037496296,1
brandy,-0.00867583773077824,19
twinkies,-0.004570058974204585,1
gon,-0.008237315121131718,11
na,-0.008237315121131718,11
"blow!""<br",-0.004570058974204585,1
wholegrain,-0.004570058974204585,2
hippy,-0.004570058974204585,2
eucharist,-0.004570058974204585,1
catholic,-0.004570058974204585,1
jesus,-0.004570058974204585,1
prizes,-0.006139709098440815,3
derivatives,-0.009536238545078958,1
substitutions,-0.0010461658148935586,3
so.<br,-0.007920424590507636,12
tumbler,0.0022865118222944146,2
heartedly,-0.001275420916887621,3
bulbs,0.00836297224566806,1
extras,-0.0026219013338777586,4
sections,-0.0017235355830052868,1
toster,-0.0017235355830052868,1
eggos,-0.0017235355830052868,1
medicine,0.000736926906606641,4
retired.<br,-0.0005900118549470789,2
reasonable.<br,0.00996215777299464,2
buckle,-0.010013397669024725,18
pliers,-0.008918486797289613,7
amos,-0.00470230155083603,1
pertty,-0.00470230155083603,1
redilly,-0.00470230155083603,1
deer,-0.007286271633129218,10
sinue,-0.006393206494685728,6
refuses,-0.009717071826908934,7
calculations,0.0007835107653590967,1
2338,0.0007835107653590967,1
30lbs,0.0007835107653590967,1
dum,0.0007835107653590967,1
dums,0.0007835107653590967,1
jewel,-0.003858542692663226,3
jewels,-0.0038585426926632258,2
amaranth,-0.003109909245564874,2
teapot,-0.0034548158295122752,2
/>decorative,-0.0038585426926632258,1
infusions,-0.0029725436977120507,2
seeped,-0.0038585426926632258,1
periods.<br,-0.0038585426926632258,1
deduct,-0.005504887820380342,5
fragility,-0.0038585426926632258,1
infusion,-0.0028335179807982063,4
solve,-0.007784675612659677,7
kaffee,0.008319983297745541,1
/>especially,-0.0031935733760716785,3
coastarican,0.008319983297745541,1
peruvian,0.008319983297745541,1
disagreeable,-0.007195961462033059,1
dogfood,-0.020860195020998694,26
ortega,-0.0010953762068288597,1
port,0.0002909065093577586,2
/>anything,-0.007858179592704718,11
glutin,-0.002001642279404526,1
rediscovered,-0.002001642279404526,1
booklet,-0.002001642279404526,1
expensively,-0.002001642279404526,1
lucini,-0.00018056564699994246,4
todays,-0.00018056564699994246,1
jackpot,-0.00018056564699994246,1
basting,-0.00018056564699994246,1
bye,-0.009422519704644704,10
negatives,-0.004409981045460477,3
daddy,-0.004243296092430076,2
5.50/19,-0.003532344979127326,1
macchiato,-0.004095015694426062,1
intentionally,-0.010441253860584348,16
neuro,-0.011025495701721108,3
bandwagon,-0.011025495701721108,3
equation,-0.011025495701721108,3
sayin,-0.011025495701721108,3
woof,-0.004268953387800138,1
cruchiness,-0.004268953387800138,1
israeli,0.0053964437049702,1
upsacale,0.0053964437049702,1
salad.so,0.0053964437049702,1
smokies,-0.0011162053478086208,5
stung,-0.0006215377488297232,2
saddlebag,0.0022255533336927634,2
tendon,-0.0050228895375585125,1
barbell,-0.0050228895375585125,1
"b000nv83eg"">merrick",-0.0050228895375585125,1
flossies,-0.0050228895375585125,1
treats</a,-0.0050228895375585125,1
parents.<br,-0.012153432262275601,6
promotional,-0.012153432262275601,6
12-packs,-0.011434661598038812,19
surrounded,-0.009380034436438176,13
12-pack.<br,-0.012153432262275601,6
protecting,-0.010370957466608767,8
side.<br,-0.012153432262275601,6
too?<br,-0.012153432262275601,6
canceled,-0.010377401917918307,19
steroids,-0.0044444922908446136,3
works.<br,-0.0022367513099824364,3
sweet!<br,-0.009114268092113586,1
while.<br,-0.007828715647592617,2
tablet.i,-0.009114268092113586,1
mileage,-0.00698906841483525,2
pasty,-0.02291276109216569,11
inconsistent,-0.011085608492937658,5
secured,-0.013761330681445541,10
come?<br,-0.0022054368165239186,1
succumb,-0.0062823943196175,1
grumpy,-0.0062823943196175,1
sunflowers,0.003573794065062733,1
yellowish,-0.016743807964182147,5
grandma,-0.0004633455546592132,10
policy!<br,0.004990834452570804,2
4-year,0.008770001596615961,1
elkhound,0.008770001596615961,1
pitched,-0.0109777494339921,14
squism,-0.0062071880904841234,1
disturbing,-0.0062071880904841234,1
casually,-0.006627048333660544,2
joking,-0.009246922391676989,6
behavior,0.0039491774913525055,2
punk,-0.0062071880904841234,1
coward,-0.0062071880904841234,1
domestic,-0.0019318911651256107,3
abuse,-0.004924047030209396,3
laughing,0.0032499347121120086,5
offended,-0.00596239332685703,2
incapable,-0.0062071880904841234,1
classless,-0.0062071880904841234,1
debating,-0.01087831247850166,5
jazz,-0.00930574899213449,6
workday,-0.004253083246633954,1
pepped,-0.004253083246633954,1
ambulance,-0.009892128450270928,8
molecular,-0.00649068764646169,2
gastronomy,-0.00649068764646169,1
blonde,-0.011064672408416907,3
lowfat,-0.0048113448194271775,2
caster,-0.00649068764646169,1
superfine,-0.00649068764646169,1
chopper,-0.00649068764646169,1
sinks,-0.007114481962113738,2
storebought,-0.00649068764646169,1
housewarming,-0.00649068764646169,1
host(ess,-0.00649068764646169,1
gifts.<br,-0.00649068764646169,1
flutters,0.008401241258203906,1
resulted,-0.015785296873578773,10
shaken,-0.016786853295643594,8
mounded,-0.02017028848648503,6
rapid,-0.004617036000885559,9
rv,0.0029293580472585746,1
camp,0.00030328139119471125,2
wysong,0.0029293580472585746,1
epigen,0.0029293580472585746,1
tummies,0.0007983153161088316,4
caramels,-0.0007733700631105319,12
scarfed,-0.002816591975515621,1
unhappy,-0.011984715551785935,19
llasa,0.005440705040406707,1
tibetan,0.005440705040406707,1
dominated,-0.0026177652505915226,3
caramelized,-0.0003236333546374226,2
good:<br,-0.007942047549319492,7
/>walker,-0.007942047549319492,7
shortbread,-0.005349106251953259,28
review.<br,-0.008672831916104008,29
bad:<br,-0.007942047549319492,7
walkers,-0.006806631304343683,8
coton,-0.0006864068733739258,2
tulear,-0.0006864068733739258,2
15lbs,0.00133178763008497,2
40lbs,0.00841506560939403,1
structure,0.00841506560939403,1
unsatisfactorily,-0.005699837730304959,1
peak,-0.00583571533392277,11
reddish,-0.0076518972912128355,7
hesitation,-0.0011442567547933576,6
blowout,-0.013468513004154374,2
unwrapping,-0.009593643767526439,7
angle,-0.006939624255042872,5
spilled,-0.012387854148340314,31
file,-0.017457254245738216,6
kneaded,-0.012853473433691155,2
smelled/,-0.012853473433691155,2
rolling,-0.010854369852351848,11
redo,-0.010605265903804036,3
taught,-0.009664365880998957,3
cooperate,-0.012853473433691155,2
draped,-0.012853473433691155,2
durring,-0.012853473433691155,2
foot,-0.011203195970536197,3
disaster,-0.011644688205107943,6
puddings,0.023213595795993268,1
mayonaise,0.023213595795993268,1
belive,2.5563598669577907e-05,2
haveing,-9.53165117395353e-05,1
awful.<br,-0.013425953636303044,12
takers,-0.0058917581501737,2
elephant,-0.0049635966477540525,3
prettily,-0.0058917581501737,2
experiment.<br,-0.0058917581501737,2
cooling,-0.0045770457078348654,4
separates,-0.005348665402658904,3
goos,0.003393467399437213,1
tes,0.003393467399437213,1
pom.mol.i've,-0.001786887305709873,1
relish,-0.001786887305709873,1
appearance,-0.011535367673768079,13
brighter,-0.005698185727938683,4
