word,NNprob,wordCount,NN_Rank
choosethegood!inspite,-12.359163,1,909
selfwill,-12.359163,1,910
@petenewbigin,-12.359163,15,911
@merej_192,-12.359163,1,912
fareal,-12.359163,12,913
b*tch,-12.359163,1,914
annoyingpeople,-12.359163,6,915
@bouf,-12.359163,2,916
@b_easyetp,-12.359163,1,917
cl.unthinkable,-12.359163,9,918
1)vs,-12.359163,9,919
every.possible.stop,-12.359163,1,920
cuntbags,-12.359163,1,921
ent.~,-12.359163,1,922
4:30,-12.359163,2,923
@nyxdeyn,-12.359163,1,924
stavanger,-12.359163,1,925
@thelisagraves,-12.359163,1,926
imajerk,-12.359163,1,927
@danyell53,-12.359163,1,928
@emmafmurphy,-12.359163,1,929
kabutos,-12.359163,1,930
ineedahobby,-12.359163,1,931
@lukedenning,-12.359163,1,932
ballsohard,-12.359163,2,933
@_mic_jagger,-12.359163,1,934
@its_ttime_10,-12.359163,1,935
@shelby0133,-12.359163,1,936
bubbers,-12.359163,1,937
@shutrbecca,-12.359163,1,938
@officialsanta,-12.359163,1,939
st.nick,-12.359163,1,940
attemptedly,-12.359163,1,941
hateatt,-12.359163,1,942
husemann,-12.359163,13,943
@rallyandrepeat,-12.359163,1,944
bachie,-12.359163,1,945
@elliegoulding,-12.359163,1,946
peopleâ€,-12.359163,26,947
@laikenbritt,-12.359163,1,948
grahmcrackers,-12.359163,1,949
/33,-12.359163,1,950
â€œ@omcki,-12.359163,1,951
@dark_barcelona,-12.359163,1,952
@lovethatnialler,-12.359163,1,953
badnight,-12.359163,1,954
"
		",-12.359163,1,955
lucrece,-12.359163,1,956
@therealt57,-12.359163,1,957
prokastinated,-12.359163,1,958
@bunsen_byrner,-12.359163,1,959
@ginarees,-12.359163,1,960
@theofficialyule,-12.359163,1,961
ty4rt,-12.359163,2,962
@tres444,-12.359163,1,963
@mega_bode,-12.359163,1,964
@hayleydocherty,-12.359163,2,965
gaaaah,-12.359163,13,966
cruel.~the,-12.359163,14,967
therightthing,-12.359163,1,968
@itsanelizz,-12.359163,2,969
~notes,-12.359163,1,970
@fuskymaru,-12.359163,1,971
@g_reg06,-12.359163,1,972
@mokhathi,-12.359163,1,973
universe.is,-12.359163,2,974
@awolfnamedpanda,-12.359163,1,975
@iam_briqqz,-12.359163,1,976
@viviensabel,-12.359163,1,977
@aaron_coook,-12.359163,1,978
badsurprise,-12.359163,1,979
@cwuesthoff,-12.359163,1,980
@loveandxcstasy,-12.359163,1,981
@masters_say,-12.359163,1,982
imiss12303,-12.359163,1,983
@callummhall,-12.359163,1,984
@dcrucolin,-12.359163,1,985
@androiddev,-12.359163,1,986
~fdu,-12.359163,2,987
tablesâ€,-12.359163,1,988
mcwetass,-12.359163,1,989
oireachtas,-12.359163,5,990
@markmac1023,-12.359163,1,991
@mainstrchurch,-12.359163,1,992
liftinseason,-12.359163,1,993
@harley_cope5,-12.359163,1,994
cmonguys,-12.359163,9,995
@t_allen85,-12.359163,1,996
4:10,-12.359163,1,997
@p_nix17,-12.359163,12,998
tomaro,-12.359163,1,999
@sampsonbee,-12.359163,1,1000
@nicolebell9,-12.359163,1,1001
@mackk,-12.359163,1,1002
@erinmchugh,-12.359163,1,1003
@scificaper,-12.359163,1,1004
winterformal,-12.359163,1,1005
@beavlsnbutthead,-12.359163,10,1006
dvrproblems,-12.359163,10,1007
semisarcasm,-12.359163,1,1008
@gabygab17,-12.359163,1,1009
@samosa_n_soup,-12.359163,1,1010
greatfriends,-12.359163,1,1011
naanislife,-12.359163,1,1012
@hevyndall,-12.359163,1,1013
dumpit,-12.359163,11,1014
cherishit,-12.359163,11,1015
goodwilltoallmen,-12.359163,1,1016
marylous,-12.359163,1,1017
twice;a,-12.359163,1,1018
blunttt,-12.359163,1,1019
icandothis,-12.359163,1,1020
vyrt,-12.359163,1,1021
christmasmovie,-12.359163,1,1022
@kelch2007,-12.359163,1,1023
novetly,-12.359163,1,1024
@drake,-12.359163,4,1025
@altitudetv,-12.359163,1,1026
@jenngitt,-12.359163,1,1027
@leahmatusow,-12.359163,1,1028
@theblackkeys,-12.359163,1,1029
calebs,-12.359163,12,1030
sexci,-12.359163,1,1031
@kaitlynxamos,-12.359163,1,1032
@candicejreddy,-12.359163,1,1033
roganjoshandaaltogo,-12.359163,1,1034
@droid_life,-12.359163,1,1035
rs.10,-12.359163,1,1036
@lizastitt,-12.359163,1,1037
tonightttt,-12.359163,1,1038
allworldstogether,-12.359163,1,1039
@jennsutherland,-12.359163,1,1040
/cc,-12.359163,1,1041
@danticoa,-12.359163,1,1042
happyythanksgiving,-12.359163,1,1043
whensthanksgiving,-12.359163,1,1044
ew-,-12.359163,1,1045
@cwoodinthehood,-12.359163,1,1046
bffmoment,-12.359163,1,1047
break=,-12.359163,1,1048
@portdouglassk,-12.359163,1,1049
@jaydeem,-12.359163,1,1050
tomnjerry,-12.359163,1,1051
shaktiman,-12.359163,1,1052
oswal,-12.359163,1,1053
@heldbyhorses,-12.359163,1,1054
children+water,-12.359163,1,1055
snowtown,-12.359163,1,1056
@ramyakannan,-12.359163,1,1057
@2pplinme,-12.359163,1,1058
nuvvila,-12.359163,1,1059
@caela_bedillion,-12.359163,1,1060
@philscutt,-12.359163,1,1061
badrelationships,-12.359163,1,1062
you?lmao,-12.359163,1,1063
@sydneyyscott,-12.359163,1,1064
@keelanfosho,-12.359163,1,1065
imissmusicals,-12.359163,1,1066
maybeiwillsucceed,-12.359163,1,1067
fear2,-12.359163,1,1068
â¸â¸.â€¢*ëšâ¨ëš,-12.359163,1,1069
â˜†âˆ—â,-12.359163,1,1070
follow!â,-12.359163,1,1071
@shesa_keepher,-12.359163,1,1072
@nikitajadhav,-12.359163,1,1073
@dozin4dayz,-12.359163,1,1074
shoutsout,-12.359163,1,1075
@flight_webb,-12.359163,1,1076
@yummbubble,-12.359163,1,1077
@ynahmean_knw,-12.359163,2,1078
freely&unshamefully,-12.359163,1,1079
fara7,-12.359163,1,1080
@attitudepolice,-12.359163,1,1081
overheardonstreet,-12.359163,1,1082
wishiwasntpicky,-12.359163,1,1083
exggerations,-12.359163,1,1084
@prince_yaz,-12.359163,1,1085
@theawesomepanda,-12.359163,1,1086
peein,-12.359163,1,1087
@taylorpenning,-12.359163,1,1088
@blainecooper20,-12.359163,1,1089
@jacalling,-12.359163,1,1090
@violetblue,-12.359163,1,1091
kidslovelatin,-12.359163,1,1092
@meekakitty,-12.359163,1,1093
hanginout,-12.359163,1,1094
@nanalew,-12.359163,1,1095
digitour,-12.359163,1,1096
@treama,-12.359163,1,1097
@borcki,-12.359163,1,1098
22/12,-12.359163,1,1099
studentathleteproblems,-12.359163,1,1100
@talksportdrive,-12.359163,1,1101
demba,-12.359163,1,1102
@brammerbrian3,-12.359163,1,1103
@summerherzfeldt,-12.359163,1,1104
flavoroflife,-12.359163,1,1105
qthot,-12.359163,1,1106
itsthelittlethings,-12.359163,2,1107
8927398456,-12.359163,1,1108
ako?haha,-12.359163,1,1109
whhhyyyyyy,-12.359163,1,1110
â€œ@primadonna_lala,-12.359163,1,1111
obsessedâ€,-12.359163,1,1112
@monsters_incc,-12.359163,1,1113
famu,-12.359163,2,1114
longoverdue,-12.359163,1,1115
alllnight,-12.359163,1,1116
textm,-12.359163,1,1117
@siobhanshannonx,-12.359163,1,1118
@matteacelliott,-12.359163,1,1119
@henry_hobson,-12.359163,1,1120
@meganhustwaite,-12.359163,1,1121
@katem3,-12.359163,12,1122
l'interface,-12.359163,1,1123
kenzies,-12.359163,1,1124
schuller,-12.359163,2,1125
@ladyt_14,-12.359163,1,1126
@davidbainaa,-12.359163,1,1127
@cassandraopper,-12.359163,1,1128
._.,-12.359163,2,1129
@jvitolo22,-12.359163,1,1130
quitler,-12.359163,1,1131
whatelseisnew,-12.359163,1,1132
clastraphobic,-12.359163,1,1133
@avneet_b,-12.359163,1,1134
teamvancouver,-12.359163,1,1135
@alex_yarbrooo,-12.359163,1,1136
@treysongz,-12.359163,1,1137
-cheryl,-12.359163,1,1138
wtf.a,-12.359163,1,1139
side.not,-12.359163,1,1140
^___^,-12.359163,1,1141
carrieriq,-12.359163,2,1142
@kadecole,-12.359163,1,1143
@dbenningfield21,-12.359163,1,1144
@morg_wray,-12.359163,1,1145
bestgirlfriendever,-12.359163,2,1146
timetorelax,-12.359163,2,1147
@cmarischler,-12.359163,1,1148
@mandee_lane,-12.359163,1,1149
@masontheswamper,-12.359163,1,1150
@fbutleracoustic,-12.359163,20,1151
@isiamonet,-12.359163,1,1152
wooweee,-12.359163,1,1153
@schnelendwarf,-12.359163,1,1154
bigboylove,-12.359163,1,1155
schlotzskys,-12.359163,1,1156
@pelts_86,-12.359163,1,1157
@gregnosworthy,-12.359163,1,1158
@adrianmacleod1,-12.359163,1,1159
@kellyormond,-12.359163,1,1160
@amanda_maclurg,-12.359163,1,1161
kingdomcometh,-12.359163,1,1162
creys,-12.359163,1,1163
:],-12.359163,3,1164
@cmichelle78,-12.359163,1,1165
@dezziraee,-12.359163,1,1166
@1day2die4,-12.359163,1,1167
@karaborej,-12.359163,1,1168
@bokbeats_dj,-12.359163,1,1169
@nextactpub,-12.359163,1,1170
@movemberedm,-12.359163,1,1171
eatpraylove,-12.359163,1,1172
@lanternphoto,-12.359163,1,1173
@time2laxbro,-12.359163,1,1174
@chelseafc,-12.359163,1,1175
freefromworry,-12.359163,1,1176
@mimimurguia,-12.359163,1,1177
@fearhaleybaby,-12.359163,1,1178
@dar_rex,-12.359163,1,1179
@kc_concepcion,-12.359163,1,1180
11:1,-12.359163,1,1181
@mccance23,-12.359163,12,1182
@ben_dalton,-12.359163,1,1183
@zackshull,-12.359163,1,1184
@chickie_f,-12.359163,1,1185
@redeyechicago,-12.359163,1,1186
â£250,-12.359163,1,1187
whatareyousayin,-12.359163,1,1188
openhearts,-12.359163,11,1189
openminds,-12.359163,11,1190
frankparker,-12.359163,11,1191
@mrssheylaknight,-12.359163,1,1192
owait,-12.359163,1,1193
@austinrich,-12.359163,1,1194
work.ugh,-12.359163,1,1195
@ibsen_crespo,-12.359163,1,1196
@matthecky,-12.359163,1,1197
@will_greenhaw,-12.359163,1,1198
@dpmoffice,-12.359163,1,1199
cure=,-12.359163,1,1200
@jny23ug,-12.359163,1,1201
@meghanphelisa,-12.359163,1,1202
boatloadsofshame,-12.359163,1,1203
@alwaysagoodcall,-12.359163,1,1204
crangrape,-12.359163,1,1205
@coller81,-12.359163,1,1206
twtup,-12.359163,1,1207
twitterfriends,-12.359163,1,1208
@cartalk,-12.359163,1,1209
teverlasses,-12.359163,1,1210
@jayykay_nojoke,-12.359163,1,1211
@streetteamcheli,-12.359163,1,1212
@the_dt_show,-12.359163,1,1213
sancha,-12.359163,1,1214
smgdh,-12.359163,28,1215
woeisme,-12.359163,1,1216
beanyone,-12.359163,1,1217
@zadele,-12.359163,1,1218
ansta,-12.359163,14,1219
@miamor_diorx,-12.359163,14,1220
instagramm,-12.359163,14,1221
â€œ@twist_of_fate26,-12.359163,1,1222
lessâ€â€,-12.359163,3,1223
@axelloitz,-12.359163,1,1224
@brunomars,-12.359163,1,1225
happyplace,-12.359163,1,1226
@scrooodles,-12.359163,7,1227
@emerocon,-12.359163,1,1228
1/4,-12.359163,1,1229
@mommakaayy,-12.359163,1,1230
@katiedoyle18,-12.359163,1,1231
@torhabsfan,-12.359163,1,1232
"arthur,,,louis",-12.359163,1,1233
destrubed,-12.359163,1,1234
fence!it,-12.359163,1,1235
ripbaker,-12.359163,1,1236
whatthehelldididowithmylifethispastyear,-12.359163,1,1237
alllie,-12.359163,1,1238
learnsmart,-12.359163,1,1239
ifeelsmart,-12.359163,1,1240
@melmatrix,-12.359163,1,1241
@crawford_thom,-12.359163,1,1242
winter+christmas,-12.359163,1,1243
cospiracies,-12.359163,1,1244
tirimassu,-12.359163,1,1245
illness.x,-12.359163,1,1246
@monifreng,-12.359163,1,1247
how.freakin.appropriate,-12.359163,1,1248
@robertson_darci,-12.359163,1,1249
brovaa,-12.359163,1,1250
@maaarex3,-12.359163,1,1251
@phoebedykstra,-12.359163,1,1252
@alexaadee,-12.359163,9,1253
mcguireumc,-12.359163,1,1254
@bmh2218,-12.359163,1,1255
@simboslice7,-12.359163,1,1256
w|o,-12.359163,1,1257
ma'am,-12.359163,1,1258
@allenhenry,-12.359163,1,1259
@emily_guido,-12.359163,1,1260
reyer,-12.359163,1,1261
shittty,-12.359163,1,1262
@russellburn,-12.359163,1,1263
@victoriamembry,-12.359163,1,1264
hottn,-12.359163,1,1265
@thekillerrabbit,-12.359163,1,1266
@blakex,-12.359163,1,1267
lazyday,-12.359163,1,1268
@rmn_hsn,-12.359163,1,1269
@krisraphael,-12.359163,1,1270
@liddiardcharlie,-12.359163,1,1271
8.00/9.30/11.00pm/1.30/3.00/5.30am,-12.359163,1,1272
@lilybriody,-12.359163,1,1273
lifelesson,-12.359163,1,1274
@rojustdgaf,-12.359163,9,1275
angure,-12.359163,18,1276
@dymundprynsess,-12.359163,9,1277
@chatty93,-12.359163,1,1278
awnaw,-12.359163,1,1279
-babe,-12.359163,1,1280
imgladtoseeyouthough,-12.359163,1,1281
lover<3,-12.359163,1,1282
@itssnoellexo,-12.359163,1,1283
time!#freedom,-12.359163,1,1284
@mariiiiahhx3,-12.359163,1,1285
homework~,-12.359163,1,1286
@mad_kat1000,-12.359163,1,1287
@geminisouth013,-12.359163,1,1288
iggin,-12.359163,1,1289
gcmf,-12.359163,1,1290
@calliealeana,-12.359163,1,1291
adelynn,-12.359163,1,1292
@ash_lee511,-12.359163,1,1293
xsams!!!party,-12.359163,1,1294
@jadewest15,-12.359163,1,1295
dooooooooone,-12.359163,1,1296
mushytweet,-12.359163,1,1297
foxes+,-12.359163,1,1298
gonnabealongday,-12.359163,1,1299
@melissatrunzo,-12.359163,1,1300
arenado,-12.359163,1,1301
@nickmotown,-12.359163,1,1302
o'hara,-12.359163,1,1303
@will_i_am81,-12.359163,1,1304
@mattjohno_94,-12.359163,1,1305
janrain,-12.359163,1,1306
@maxbroncos,-12.359163,1,1307
laundryday,-12.359163,1,1308
lookingridiculous,-12.359163,1,1309
trustme,-12.359163,21,1310
@geniuskenty2k,-12.359163,1,1311
@tessawood1,-12.359163,1,1312
@allen_mclain,-12.359163,1,1313
@ottaviabourdain,-12.359163,1,1314
@charprn,-12.359163,1,1315
@siobhanisabelle,-12.359163,1,1316
dreamstream,-12.359163,1,1317
bitch@sickathanyaavg,-12.359163,1,1318
@psmileyt,-12.359163,1,1319
pureanger,-12.359163,10,1320
@youssefbejaoui,-12.359163,1,1321
xmas+watching,-12.359163,1,1322
@msleamichele,-12.359163,1,1323
@x_sugartits_x,-12.359163,1,1324
@jmayes20,-12.359163,1,1325
@bryanandkara,-12.359163,1,1326
deathcabforcutie,-12.359163,1,1327
@daviemartin,-12.359163,1,1328
txts/10,-12.359163,1,1329
@risinggoesham,-12.359163,12,1330
heisevil,-12.359163,21,1331
@charquaouia,-12.359163,1,1332
fed7ohoom,-12.359163,1,1333
fed7o,-12.359163,1,1334
@j_trufftruff,-12.359163,1,1335
@mattjackson13,-12.359163,5,1336
@nickjacksonyb,-12.359163,4,1337
ashanaye,-12.359163,1,1338
9:26am,-12.359163,1,1339
@nydailynews,-12.359163,1,1340
cambon,-12.359163,1,1341
@reidtay,-12.359163,1,1342
8'o'clock,-12.359163,1,1343
@ctblovesbieber,-12.359163,1,1344
@jas_faz,-12.359163,1,1345
bodmin,-12.359163,1,1346
@lauratogher,-12.359163,1,1347
@katherinelyncho,-12.359163,1,1348
fanuary,-12.359163,1,1349
thing.â˜º,-12.359163,1,1350
â€œ@iball_likenike,-12.359163,7,1351
effortâ€i,-12.359163,7,1352
semiahmoo,-12.359163,2,1353
ilovehim,-12.359163,1,1354
@tanyaquiambao,-12.359163,1,1355
@sweet_n_spicy23,-12.359163,2,1356
@goldberg,-12.359163,1,1357
@tadao310,-12.359163,1,1358
ryooshom,-12.359163,1,1359
@willyville,-12.359163,1,1360
house/,-12.359163,1,1361
willowick,-12.359163,1,1362
letsgetfuckedup,-12.359163,1,1363
failedthatone,-12.359163,1,1364
@peter__stifler,-12.359163,1,1365
@jessiewongsh,-12.359163,1,1366
@robsenecal,-12.359163,1,1367
@nikkilea29,-12.359163,1,1368
elbowy,-12.359163,1,1369
@irma_44,-12.359163,1,1370
@sullydish,-12.359163,1,1371
@nickwallsteadt,-12.359163,1,1372
@kwallsteadt,-12.359163,1,1373
justwannabehomeee,-12.359163,1,1374
@dtraingroff,-12.359163,1,1375
@jordanwooten,-12.359163,1,1376
@howardalonzo,-12.359163,1,1377
@mrmarchand,-12.359163,1,1378
@pagekennedy,-12.359163,1,1379
@mrshaneemiller,-12.359163,1,1380
@djwes,-12.359163,1,1381
westco,-12.359163,1,1382
@rmarie93,-12.359163,1,1383
@carlybucy,-12.359163,1,1384
@danawhite,-12.359163,1,1385
memoryhole,-12.359163,1,1386
@wikileakstruck,-12.359163,1,1387
soscared,-12.359163,1,1388
lifeover,-12.359163,1,1389
crisisaverted,-12.359163,1,1390
thanksgod,-12.359163,1,1391
hurrychristmas,-12.359163,2,1392
@coldplays,-12.359163,9,1393
@yasaikatsucurry,-12.359163,1,1394
babbis,-12.359163,1,1395
@_the_mz,-12.359163,1,1396
rccatlbible,-12.359163,1,1397
@jbarsodmg,-12.359163,1,1398
ogod,-12.359163,1,1399
@samgreen17,-12.359163,1,1400
@tomperibonio,-12.359163,1,1401
@brannflakez,-12.359163,1,1402
@savannah_long,-12.359163,1,1403
@jadekimberley1,-12.359163,1,1404
@followthebaehr,-12.359163,1,1405
@tubzhoney,-12.359163,1,1406
rapevan,-12.359163,1,1407
@mega64official,-12.359163,1,1408
menninger,-12.359163,1,1409
12:30am,-12.359163,2,1410
@floydmayweather,-12.359163,1,1411
@beccaramirezzz,-12.359163,1,1412
hateit,-12.359163,2,1413
@mikebarry4,-12.359163,1,1414
@rachh1xo,-12.359163,1,1415
@gracielee96,-12.359163,1,1416
@romarley,-12.359163,1,1417
ilovemydad,-12.359163,1,1418
lifert,-12.359163,1,1419
cuhz,-12.359163,1,1420
high.fear,-12.359163,1,1421
worldâœ¡prov.2:5,-12.359163,1,1422
)-:,-12.359163,1,1423
@austin404,-12.359163,1,1424
year.not,-12.359163,1,1425
@ashleegrim13,-12.359163,1,1426
@kclem10,-12.359163,1,1427
@skyeglasier,-12.359163,1,1428
surprise.lol,-12.359163,1,1429
coming.lmbo,-12.359163,1,1430
@ronniefrown19,-12.359163,1,1431
@fizzarahman,-12.359163,1,1432
kents,-12.359163,1,1433
ncaab,-12.359163,1,1434
@and_tuts,-12.359163,1,1435
@shuhaidahh,-12.359163,1,1436
dn't,-12.359163,1,1437
@kristamaezeny92,-12.359163,1,1438
@blouwaffle,-12.359163,1,1439
@charmz90,-12.359163,10,1440
@jennwhatevlouis,-12.359163,1,1441
birthdayyyyyyyyyyyy,-12.359163,1,1442
@ollyofficial,-12.359163,2,1443
@serenityreiki,-12.359163,6,1444
@undergroundpixl,-12.359163,1,1445
@imcelina,-12.359163,2,1446
@bfa_chonnie,-12.359163,1,1447
ctfup,-12.359163,1,1448
iwishtodierightnowplz,-12.359163,1,1449
crimebill,-12.359163,1,1450
@chitribhamilton,-12.359163,1,1451
te'o,-12.359163,1,1452
notredame,-12.359163,1,1453
@rccrazy30,-12.359163,7,1454
shootmenow,-12.359163,1,1455
@janejohnstone3,-12.359163,1,1456
@laurendtilley,-12.359163,1,1457
squirmming,-12.359163,1,1458
@chibchenko,-12.359163,2,1459
@brianneaydt,-12.359163,1,1460
@boohoofashion,-12.359163,1,1461
freazing,-12.359163,1,1462
yogathongmostcomfortablethongintheworld,-12.359163,1,1463
cuproblems,-12.359163,1,1464
@rockstargames,-12.359163,1,1465
@gamesradar,-12.359163,1,1466
@amyysaurus_rex,-12.359163,1,1467
@ddamiani5,-12.359163,1,1468
@ndy,-12.359163,1,1469
2jump,-12.359163,17,1470
@geturbirdwet26,-12.359163,1,1471
@illestmc_tas,-12.359163,1,1472
rockhurst,-12.359163,1,1473
wastetimetweetingaboutit,-12.359163,1,1474
@miichellee97,-12.359163,1,1475
foord,-12.359163,1,1476
dranking,-12.359163,1,1477
culmitive,-12.359163,1,1478
â€œ@rofldrg,-12.359163,1,1479
ffxiâ€,-12.359163,1,1480
;_;,-12.359163,1,1481
7/12,-12.359163,1,1482
lee&yaf,-12.359163,1,1483
@kerendavis,-12.359163,1,1484
@kelseypatootie,-12.359163,1,1485
feelsold,-12.359163,1,1486
@ashleylewis227,-12.359163,1,1487
fellforanotherduche,-12.359163,1,1488
wedsenday,-12.359163,1,1489
ac130,-12.359163,1,1490
spawnkilled,-12.359163,1,1491
@jenmai,-12.359163,1,1492
@manifestyogajen,-12.359163,1,1493
@paulbrislen,-12.359163,1,1494
thurrock,-12.359163,1,1495
@yougotleonard,-12.359163,1,1496
<33,-12.359163,2,1497
@franchiznatal,-12.359163,1,1498
@omdree,-12.359163,1,1499
@samshine3,-12.359163,1,1500
@hacienda,-12.359163,1,1501
tree.division,-12.359163,1,1502
@ffionhughes,-12.359163,1,1503
@rhian_23,-12.359163,1,1504
@prannny,-12.359163,1,1505
@jessy_aviles,-12.359163,9,1506
-____-,-12.359163,17,1507
@malcusicxoxo,-12.359163,1,1508
inâ€,-12.359163,1,1509
farnsley,-12.359163,1,1510
skr8,-12.359163,1,1511
1'st,-12.359163,1,1512
@southernrailuk,-12.359163,1,1513
sa3ada,-12.359163,1,1514
wtfh,-12.359163,12,1515
@ampooterson,-12.359163,1,1516
@tyannas_worldxo,-12.359163,1,1517
b*tches,-12.359163,2,1518
@gingerproblems,-12.359163,1,1519
â€œ@travelligence,-12.359163,10,1520
@bubbly_ank,-12.359163,10,1521
cookerâ€,-12.359163,10,1522
@kayleighhhx3,-12.359163,1,1523
ineedabreak,-12.359163,1,1524
@mssuzcatsilver,-12.359163,1,1525
fuxkin,-12.359163,34,1526
@collinrudkin,-12.359163,1,1527
dads4life,-12.359163,1,1528
@squirrelz09,-12.359163,1,1529
@rello910,-12.359163,1,1530
21:2,-12.359163,1,1531
endoftheworld,-12.359163,1,1532
@badazzluck,-12.359163,1,1533
puzzle!!#butnotreallybecauseshebirthedme,-12.359163,21,1534
boyfriendn,-12.359163,1,1535
@amhish,-12.359163,1,1536
@mrchrisrene,-12.359163,2,1537
b'day,-12.359163,1,1538
opoo,-12.359163,1,1539
@wheldhut,-12.359163,1,1540
@wonqbe,-12.359163,1,1541
ë˜í,-12.359163,1,1542
-ë˜í,-12.359163,1,1543
@v1sh4l,-12.359163,1,1544
@motherjaneindia,-12.359163,1,1545
@olsonatorb,-12.359163,1,1546
h_kristen,-12.359163,1,1547
nothx2rogers,-12.359163,1,1548
@bigbigben,-12.359163,1,1549
@tonyakriss,-12.359163,1,1550
@mellauricel,-12.359163,1,1551
emials,-12.359163,2,1552
officallygone,-12.359163,2,1553
@tigerwong,-12.359163,1,1554
@denneking23,-12.359163,1,1555
sabetha,-12.359163,1,1556
@covinoandrich,-12.359163,1,1557
kryptonizing,-12.359163,1,1558
@jessicaveal,-12.359163,1,1559
lalbaug,-12.359163,1,1560
@juliosanties,-12.359163,1,1561
watchoutforthewalkingzombietmrw,-12.359163,1,1562
@shayl0ve,-12.359163,1,1563
@blairbernhardt,-12.359163,1,1564
sucksssss,-12.359163,1,1565
1:0,-12.359163,1,1566
51:11,-12.359163,1,1567
runtothebattle,-12.359163,1,1568
>.<,-12.359163,29,1569
â£.,-12.359163,1,1570
enjoytheday,-12.359163,1,1571
@christyybeeasyy,-12.359163,1,1572
giftday,-12.359163,1,1573
@kyle_ginn,-12.359163,1,1574
@example,-12.359163,13,1575
gig:-,-12.359163,1,1576
@rockchristopher,-12.359163,1,1577
@bciatti,-12.359163,1,1578
@univpugetsound,-12.359163,1,1579
@echomotivator,-12.359163,1,1580
@crazysunnyme,-12.359163,1,1581
@its_klo_fosho,-12.359163,1,1582
@jamesw_anderson,-12.359163,1,1583
@valiantcomics,-12.359163,1,1584
@xoxosteeph,-12.359163,1,1585
@ijuzwannadanz,-12.359163,1,1586
@kelly_clarkson,-12.359163,2,1587
@ddlovato,-12.359163,1,1588
shah.rukh.khan,-12.359163,1,1589
@jaago_uoft,-12.359163,2,1590
@saa_utsc,-12.359163,1,1591
@ashlee_yrigoyen,-12.359163,1,1592
@erica_sydney,-12.359163,1,1593
@cuteshoes_12wbt,-12.359163,1,1594
tweets!can,-12.359163,1,1595
wanttoseeyouinallplaces,-12.359163,1,1596
@lizz_collins,-12.359163,1,1597
@r_holley3,-12.359163,1,1598
@100prayingwomen,-12.359163,12,1599
apart<3,-12.359163,1,1600
buttonmode,-12.359163,10,1601
usehandcursor,-12.359163,10,1602
@bopptimusprime,-12.359163,1,1603
